feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	100548	101339	+	SMX53153.1			Glucosamine/galactosamine-6-phosphate isomerase			CFX1CAM_0087	792	263	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	101361	102512	+							CFX1CAM_0088	1152		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	101361	102512	+	SMX53154.1			putative Spore coat polysaccharide biosynthesis protein SpsC			CFX1CAM_0088	1152	383	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	102657	103664	+							CFX1CAM_0089	1008		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	102657	103664	+	SMX53155.1			putative Oxidoreductase domain-containing protein			CFX1CAM_0089	1008	335	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	103802	105088	+							CFX1CAM_0090	1287		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	103802	105088	+	SMX53156.1			protein of unknown function			CFX1CAM_0090	1287	428	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	105126	106034	+							CFX1CAM_0091	909		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	105126	106034	+	SMX53157.1			protein of unknown function			CFX1CAM_0091	909	302	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	106106	107626	+							CFX1CAM_0092	1521		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	106106	107626	+	SMX53158.1			putative Aminoglycoside N(3')-acetyltransferase			CFX1CAM_0092	1521	506	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	107753	108331	-							CFX1CAM_0093	579		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	107753	108331	-	SMX53159.1			Nitroreductase family protein			CFX1CAM_0093	579	192	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	108448	109641	-							CFX1CAM_0094	1194		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	108448	109641	-	SMX53160.1			protein of unknown function			CFX1CAM_0094	1194	397	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	109643	110392	-							CFX1CAM_0095	750		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	109643	110392	-	SMX53161.1			protein of unknown function			CFX1CAM_0095	750	249	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	110394	111122	-							CFX1CAM_0096	729		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	110394	111122	-	SMX53162.1			conserved protein of unknown function			CFX1CAM_0096	729	242	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	111162	112076	-							CFX1CAM_0097	915		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	111162	112076	-	SMX53163.1			conserved protein of unknown function			CFX1CAM_0097	915	304	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	112092	112997	-							CFX1CAM_0098	906		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	112092	112997	-	SMX53164.1			protein of unknown function			CFX1CAM_0098	906	301	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	113007	114167	-							CFX1CAM_0099	1161		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	113007	114167	-	SMX53165.1			protein of unknown function			CFX1CAM_0099	1161	386	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	114225	115364	-							CFX1CAM_0100	1140		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	114225	115364	-	SMX53166.1			protein of unknown function			CFX1CAM_0100	1140	379	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	115357	116664	-							CFX1CAM_0101	1308		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	115357	116664	-	SMX53167.1			putative Major facilitator superfamily MFS_1			CFX1CAM_0101	1308	435	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	116823	117872	-							CFX1CAM_0102	1050		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	116823	117872	-	SMX53168.1			putative Voltage-gated potassium channel subunit beta-3			CFX1CAM_0102	1050	349	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	117926	118087	-							CFX1CAM_0103	162		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	117926	118087	-	SMX53169.1			protein of unknown function			CFX1CAM_0103	162	53	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	118252	119568	-					argD		CFX1CAM_0104	1317		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	118252	119568	-	SMX53170.1			Acetylornithine/acetyl-lysine aminotransferase	argD		CFX1CAM_0104	1317	438	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	119595	120614	-							CFX1CAM_0105	1020		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	119595	120614	-	SMX53171.1			4-Hydroxy-2-oxoglutarate aldolase / 2-dehydro-3-deoxyphosphogluconate aldolase (modular protein)			CFX1CAM_0105	1020	339	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	120628	121848	-							CFX1CAM_0106	1221		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	120628	121848	-	SMX53172.1			putative Acetylornithine deacetylase			CFX1CAM_0106	1221	406	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	121882	122937	-							CFX1CAM_0107	1056		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	121882	122937	-	SMX53173.1			putative L-iditol 2-dehydrogenase			CFX1CAM_0107	1056	351	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	122937	123950	-							CFX1CAM_0108	1014		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	122937	123950	-	SMX53174.1			NAD-binding D-isomer specific 2-hydroxyacid dehydrogenase			CFX1CAM_0108	1014	337	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	123966	124640	-							CFX1CAM_0109	675		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	123966	124640	-	SMX53175.1			putative Demethylmenaquinone methyltransferase			CFX1CAM_0109	675	224	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	124645	126249	-							CFX1CAM_0110	1605		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	124645	126249	-	SMX53176.1			Metal-dependent hydrolase of the TIM-barrel fold-like protein (modular protein)			CFX1CAM_0110	1605	534	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	126266	127291	-							CFX1CAM_0111	1026		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	126266	127291	-	SMX53177.1			Dehydrogenase-like protein			CFX1CAM_0111	1026	341	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	127238	127381	+							CFX1CAM_0112	144		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	127238	127381	+	SMX53178.1			protein of unknown function			CFX1CAM_0112	144	47	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	127594	128424	+							CFX1CAM_0113	831		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	127594	128424	+	SMX53179.1			putative Transcriptional regulator, IclR family			CFX1CAM_0113	831	276	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	128421	129650	+							CFX1CAM_0114	1230		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	128421	129650	+	SMX53180.1			protein of unknown function			CFX1CAM_0114	1230	409	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	129680	131926	+							CFX1CAM_0115	2247		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	129680	131926	+	SMX53181.1			protein of unknown function			CFX1CAM_0115	2247	748	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	132030	133475	+							CFX1CAM_0116	1446		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	132030	133475	+	SMX53182.1			exported protein of unknown function			CFX1CAM_0116	1446	481	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	133543	134451	+							CFX1CAM_0117	909		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	133543	134451	+	SMX53183.1			putative ABC transporter permease			CFX1CAM_0117	909	302	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	134466	135350	+							CFX1CAM_0118	885		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	134466	135350	+	SMX53184.1			putative Binding-protein-dependent transport systems inner membrane component			CFX1CAM_0118	885	294	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	135411	137045	+							CFX1CAM_0119	1635		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	135411	137045	+	SMX53185.1			protein of unknown function			CFX1CAM_0119	1635	544	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	137155	139017	+							CFX1CAM_0120	1863		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	137155	139017	+	SMX53186.1			protein of unknown function			CFX1CAM_0120	1863	620	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	139041	139874	+							CFX1CAM_0121	834		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	139041	139874	+	SMX53187.1			putative Aminoglycoside N3'-acetyltransferase			CFX1CAM_0121	834	277	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	139913	140650	+							CFX1CAM_0122	738		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	139913	140650	+	SMX53188.1			conserved protein of unknown function			CFX1CAM_0122	738	245	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	140647	141429	+							CFX1CAM_0123	783		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	140647	141429	+	SMX53189.1			putative Amidohydrolase 2			CFX1CAM_0123	783	260	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	141436	141711	+							CFX1CAM_0124	276		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	141436	141711	+	SMX53190.1			protein of unknown function			CFX1CAM_0124	276	91	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	141765	141914	+							CFX1CAM_0125	150		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	141765	141914	+	SMX53191.1			protein of unknown function			CFX1CAM_0125	150	49	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	142203	143555	+							CFX1CAM_0126	1353		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	142203	143555	+	SMX53192.1			membrane protein of unknown function			CFX1CAM_0126	1353	450	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	143650	144897	+							CFX1CAM_0127	1248		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	143650	144897	+	SMX53193.1			protein of unknown function			CFX1CAM_0127	1248	415	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	144911	146032	+							CFX1CAM_0128	1122		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	144911	146032	+	SMX53194.1			protein of unknown function			CFX1CAM_0128	1122	373	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	146103	147020	+							CFX1CAM_0129	918		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	146103	147020	+	SMX53195.1			protein of unknown function			CFX1CAM_0129	918	305	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	147328	149595	+							CFX1CAM_0130	2268		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	147328	149595	+	SMX53196.1			membrane protein of unknown function			CFX1CAM_0130	2268	755	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	150046	151680	+							CFX1CAM_0131	1635		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	150046	151680	+	SMX53197.1			exported protein of unknown function			CFX1CAM_0131	1635	544	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	151888	153174	-					gdhA		CFX1CAM_0132	1287		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	151888	153174	-	SMX53198.1			Glutamate dehydrogenase	gdhA		CFX1CAM_0132	1287	428	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	153299	153388	-							CFX1CAM_0133	90		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	153299	153388	-	SMX53199.1			protein of unknown function			CFX1CAM_0133	90	29	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	153547	154317	+							CFX1CAM_0134	771		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	153547	154317	+	SMX53200.1			conserved exported protein of unknown function			CFX1CAM_0134	771	256	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	154519	155376	+							CFX1CAM_0135	858		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	154519	155376	+	SMX53201.1			conserved protein of unknown function			CFX1CAM_0135	858	285	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	155493	156908	-							CFX1CAM_0136	1416		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	155493	156908	-	SMX53202.1			LytR family transcriptional protein			CFX1CAM_0136	1416	471	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	157024	157245	-							CFX1CAM_0137	222		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	157024	157245	-	SMX53203.1			conserved protein of unknown function			CFX1CAM_0137	222	73	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	157343	159199	-							CFX1CAM_0138	1857		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	157343	159199	-	SMX53204.1			conserved exported protein of unknown function			CFX1CAM_0138	1857	618	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	159372	161138	+							CFX1CAM_0139	1767		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	159372	161138	+	SMX53205.1			TrkA-C domain protein			CFX1CAM_0139	1767	588	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	161228	161377	-							CFX1CAM_0140	150		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	161228	161377	-	SMX53206.1			protein of unknown function			CFX1CAM_0140	150	49	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	161416	161832	-							CFX1CAM_0141	417		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	161416	161832	-	SMX53207.1			conserved membrane protein of unknown function			CFX1CAM_0141	417	138	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	161977	163995	-					ccmF		CFX1CAM_0142	2019		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	161977	163995	-	SMX53208.1			Cytochrome c-type biogenesis protein CcmF	ccmF		CFX1CAM_0142	2019	672	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	163996	164505	-							CFX1CAM_0143	510		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	163996	164505	-	SMX53209.1			conserved exported protein of unknown function			CFX1CAM_0143	510	169	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	164702	165337	+							CFX1CAM_0144	636		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	164702	165337	+	SMX53210.1			putative deoxynucleoside kinase			CFX1CAM_0144	636	211	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	165353	166360	+							CFX1CAM_0145	1008		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	165353	166360	+	SMX53211.1			conserved protein of unknown function			CFX1CAM_0145	1008	335	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	166910	167458	+							CFX1CAM_0146	549		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	166910	167458	+	SMX53212.1			Acetyltransferase			CFX1CAM_0146	549	182	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	167528	168103	+							CFX1CAM_0147	576		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	167528	168103	+	SMX53213.1			TetR family transcriptional regulator			CFX1CAM_0147	576	191	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	168169	169533	+							CFX1CAM_0148	1365		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	168169	169533	+	SMX53214.1			Alpha amylase, catalytic domain protein			CFX1CAM_0148	1365	454	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	169626	170771	-							CFX1CAM_0149	1146		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	169626	170771	-	SMX53215.1			protein of unknown function			CFX1CAM_0149	1146	381	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	171023	171769	+							CFX1CAM_0150	747		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	171023	171769	+	SMX53216.1			Methyltransferase, FkbM family			CFX1CAM_0150	747	248	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	171839	172879	-					rtcA		CFX1CAM_0151	1041		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	171839	172879	-	SMX53217.1			RNA 3'-terminal phosphate cyclase	rtcA		CFX1CAM_0151	1041	346	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	173047	173640	+							CFX1CAM_0152	594		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	173047	173640	+	SMX53218.1			protein of unknown function			CFX1CAM_0152	594	197	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	173747	174883	-					dnaN		CFX1CAM_0153	1137		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	173747	174883	-	SMX53219.1			DNA polymerase III subunit beta	dnaN		CFX1CAM_0153	1137	378	
gene	misc_RNA	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	175041	175143	+							CFX1CAM_MISC_RNA_13	103		
misc_RNA		GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	175041	175143	+				SRP_bact			CFX1CAM_MISC_RNA_13	103		
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	175196	176089	+							CFX1CAM_0154	894		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	175196	176089	+	SMX53220.1			conserved protein of unknown function			CFX1CAM_0154	894	297	
gene	protein_coding	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	176174	176794	-							CFX1CAM_0155	621		
CDS	with_protein	GCA_900184705.1	Primary Assembly	chromosome	I	LT859958.1	176174	176794	-	SMX53221.1			conserved exported protein of unknown function			CFX1CAM_0155	621	206	
