# hmmsearch :: search profile(s) against a sequence database
# HMMER 3.3.2 (Nov 2020); http://hmmer.org/
# Copyright (C) 2020 Howard Hughes Medical Institute.
# Freely distributed under the BSD open source license.
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
# query HMM file:                  IPR003400.hmm
# target sequence database:        /Users/nmat471/Downloads/z_proteomes_wFns/proteins_orig_plus_flag1-5_wFNs.fasta
# MSA of all hits saved to file:   IPR003400_MotB_ExbD_TolR_hits_alned2.sto
# per-seq hits tabular output:     IPR003400_MotB_ExbD_TolR_seqHitsTable2.txt
# show alignments in output:       no
# domain inclusion threshold:      E-value <= 2
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Query:       ExbD  [M=128]
Accession:   PF02472.19
Description: Biopolymer transport protein ExbD/TolR
Scores for complete sequences (score includes all domains):
   --- full sequence ---   --- best 1 domain ---    -#dom-
    E-value  score  bias    E-value  score  bias    exp  N  Sequence       Description
      9e-30  109.2   1.7    9.8e-30  109.1   1.7    1.0  1  GAC38234.1      biopolymer transport protein exbD2 [Paraglaci
    9.3e-30  109.2   0.4      1e-29  109.1   0.4    1.0  1  QTD52660.1      biopolymer transporter ExbD [Sulfidibacter co
    9.9e-30  109.1   0.5    1.1e-29  109.0   0.5    1.0  1  EGI76803.1      biopolymer transport protein ExbD/TolR [Hylem
    1.1e-29  109.0   0.7    1.2e-29  108.9   0.7    1.0  1  ABF89902.1      transport energizing protein, ExbD/TolR famil
    1.1e-29  109.0   0.7    1.2e-29  108.9   0.7    1.0  1  UEO05990.1      biopolymer transporter ExbD [Myxococcus xanth
    1.1e-29  109.0   0.7    1.2e-29  108.9   0.7    1.0  1  WP_011556414.1  MULTISPECIES: biopolymer transporter ExbD [My
    1.1e-29  109.0   3.0    1.2e-29  108.8   3.0    1.0  1  ABI58571.1      Cell division and transport-associated protei
    1.1e-29  109.0   4.3    1.2e-29  108.8   4.3    1.0  1  ADY81764.1      putative biopolymer transport protein (ExbD-l
    1.2e-29  108.9   0.4    1.3e-29  108.7   0.4    1.0  1  ADO76073.1      Transport energizing protein, ExbD/TolR famil
    1.2e-29  108.9   1.4    1.3e-29  108.8   1.4    1.0  1  ATP10894.1      ExbD family protein [Aeromonas salmonicida su
    1.2e-29  108.9   0.1    1.3e-29  108.7   0.1    1.0  1  EHJ06580.1      biopolymer transport protein ExbD/TolR [Marin
    1.3e-29  108.7   2.3    1.4e-29  108.6   2.3    1.0  1  AKL98120.1      putative Protein TolR [Endomicrobium proavitu
    1.3e-29  108.7   0.4    1.5e-29  108.5   0.4    1.0  1  ADY81559.1      biopolymer transport protein ExbD/TolR [Acine
    1.4e-29  108.6   0.2    1.6e-29  108.5   0.2    1.0  1  ATP09947.1      ExbD family protein [Aeromonas salmonicida su
    1.5e-29  108.6   1.3    1.6e-29  108.4   1.3    1.0  1  AAG03588.1      transport protein ExbD [Pseudomonas aeruginos
    1.5e-29  108.6   1.3    1.6e-29  108.4   1.3    1.0  1  AOP55733.1      biopolymer transporter ExbD [Pseudomonas aeru
    1.5e-29  108.5   0.1    1.9e-29  108.2   0.1    1.0  1  ABQ61090.1      TonB system transport protein ExbD [Brucella 
    1.8e-29  108.3   0.0      2e-29  108.1   0.0    1.0  1  BAS27558.1      biopolymer transporter ExbD [Limnochorda pilo
    1.8e-29  108.2   1.4      2e-29  108.1   1.4    1.0  1  GAA06513.1      biopolymer transport ExbD/TolR family protein
    1.8e-29  108.2   1.4      2e-29  108.1   1.4    1.0  1  PHZ60570.1      biopolymer transporter ExbD [Photobacterium l
    1.9e-29  108.2   0.0    2.2e-29  108.0   0.0    1.0  1  ACL96804.1      ExbD/TolR family protein [Caulobacter vibrioi
      2e-29  108.1   1.6    2.3e-29  108.0   1.6    1.0  1  AIQ91306.1      TolR protein [Methylobacterium oryzae CBMB20]
      2e-29  108.1   1.8    2.3e-29  107.9   1.8    1.1  1  BAH74881.1      biopolymer transport protein [Solidesulfovibr
      2e-29  108.1   1.7    2.4e-29  107.9   1.7    1.0  1  AAN54879.1      TonB2 energy transduction system membrane anc
    2.2e-29  108.0   0.4    2.4e-29  107.9   0.4    1.0  1  BAC89329.1      glr1388 [Gloeobacter violaceus PCC 7421]|GCA_
    2.3e-29  107.9   0.9    2.6e-29  107.8   0.9    1.0  1  BAL07540.1      hypothetical protein BJ6T_22610 [Bradyrhizobi
    2.4e-29  107.9   0.0    2.6e-29  107.7   0.0    1.0  1  BAE52355.1      Biopolymer transport protein [Magnetospirillu
    2.5e-29  107.8   1.4    2.7e-29  107.7   1.4    1.0  1  AAF94699.1      TonB system transport protein ExbD2 [Vibrio c
    2.5e-29  107.8   1.4    2.7e-29  107.7   1.4    1.0  1  QEO41301.1      biopolymer transporter ExbD [Vibrio cholerae]
    2.5e-29  107.8   0.3    2.8e-29  107.7   0.3    1.0  1  ADL00175.1      protein TolR [Brevundimonas subvibrioides ATC
    2.6e-29  107.8   1.5    2.8e-29  107.7   1.5    1.0  1  AHK71269.1      biopolymer transport protein ExbD [Gluconobac
    2.6e-29  107.7   4.5      3e-29  107.6   4.5    1.0  1  ACT11210.1      Biopolymer transport protein ExbD/TolR [Pecto
    2.9e-29  107.6   1.2    3.5e-29  107.4   1.2    1.0  1  ACD90611.1      Biopolymer transport protein ExbD/TolR [Chlor
    2.9e-29  107.6   0.0    3.6e-29  107.3   0.0    1.0  1  BAH38986.1      putative biopolymer transport protein [Gemmat
    3.1e-29  107.5   0.1    3.6e-29  107.3   0.1    1.0  1  ACL73311.1      TolR protein [Thioalkalivibrio sulfidiphilus 
    3.2e-29  107.5   0.1    3.6e-29  107.3   0.1    1.0  1  ADP97801.1      biopolymer transport, TolR [Marinobacter adha
    3.2e-29  107.5   1.6    3.6e-29  107.3   1.6    1.0  1  ACO31962.1      transport energizing protein, ExbD/TolR famil
    3.2e-29  107.4   0.8    4.1e-29  107.1   0.8    1.0  1  AAN55778.1      TolA energy-transducing system inner membrane
    3.4e-29  107.4   4.5    3.8e-29  107.2   4.5    1.0  1  AAY35210.1      outer membrane transport energization protein
    3.4e-29  107.4   0.3    3.8e-29  107.2   0.3    1.0  1  ABA90212.1      biopolymer transport membrane protein, TolR-r
    3.6e-29  107.3   1.3      4e-29  107.2   1.3    1.0  1  AEP30901.1      biopolymer transport protein ExbD/TolR [Glaci
    3.6e-29  107.3   1.5    4.4e-29  107.0   1.5    1.0  1  AAK89689.1      tolR protein [Agrobacterium fabrum str. C58]|
    3.6e-29  107.3   0.7    4.1e-29  107.1   0.7    1.0  1  ADO75003.1      Transport energizing protein, ExbD/TolR famil
    3.6e-29  107.3   0.0    4.3e-29  107.0   0.0    1.0  1  ABS61997.1      TonB system transport protein ExbD type-1 [Pa
    3.7e-29  107.3   1.0    4.1e-29  107.1   1.0    1.0  1  AAQ59645.1      biopolymer transport exbD transmembrane prote
    3.7e-29  107.3   1.0    4.1e-29  107.1   1.0    1.0  1  AAQ59657.1      biopolymer transport exbD transmembrane prote
    3.7e-29  107.2   1.4    4.3e-29  107.0   1.4    1.0  1  EHR42232.1      biopolymer transport protein [Alishewanella j
    4.3e-29  107.1   0.3      5e-29  106.8   0.3    1.0  1  ADD67608.1      Biopolymer transport protein ExbD/TolR [Denit
    4.6e-29  106.9   0.0    5.2e-29  106.8   0.0    1.0  1  ACV68940.1      Biopolymer transport protein ExbD/TolR [Desul
    4.8e-29  106.9   0.3    5.3e-29  106.7   0.3    1.0  1  AAQ61011.1      biopolymer transport exbD-related transmembra
      5e-29  106.8   0.6    5.7e-29  106.7   0.6    1.0  1  GAA03688.1      putative tolR membrane protein [Photobacteriu
      5e-29  106.8   0.6    5.7e-29  106.7   0.6    1.0  1  PHZ59004.1      protein TolR [Photobacterium leiognathi]|GCA_
    5.2e-29  106.8   0.4    5.8e-29  106.6   0.4    1.0  1  SHJ50942.1      outer membrane transport energization protein
    5.3e-29  106.8   0.6    6.1e-29  106.6   0.6    1.0  1  ADY82612.1      biopolymer transport protein TolR [Acinetobac
    5.4e-29  106.7   0.5      6e-29  106.6   0.5    1.0  1  CAJ49709.1      biopolymer transport protein [Bordetella aviu
    5.7e-29  106.7   0.4    7.2e-29  106.3   0.4    1.0  1  CDK97636.1      Biopolymer transport protein exbD [Magnetospi
    6.1e-29  106.6   1.0    7.1e-29  106.3   1.0    1.0  1  CCQ12341.1      Biopolymer transport protein ExbD/TolR [Pseud
    6.2e-29  106.5   0.4    7.7e-29  106.2   0.4    1.0  1  ACM01887.1      Biopolymer transport protein ExbD/TolR [Cerei
    6.2e-29  106.5   0.4    7.7e-29  106.2   0.4    1.0  1  WP_002720851.1  MULTISPECIES: protein TolR [Cereibacter]|GCF_
    6.4e-29  106.5   0.4    7.6e-29  106.3   0.4    1.0  1  QUV78832.1      biopolymer transporter ExbD [Chloracidobacter
    6.5e-29  106.5   0.2    7.1e-29  106.3   0.2    1.0  1  CAG37701.1      probable biopolymer transport protein (ExbD2)
    6.7e-29  106.4   0.3    8.3e-29  106.1   0.3    1.1  1  ACV75589.1      protein TolR [Zymomonas mobilis subsp. mobili
    6.7e-29  106.4   1.9    7.5e-29  106.3   1.9    1.0  1  ATU66654.1      protein TolR [Rhizobacter gummiphilus]|GCA_00
    6.9e-29  106.4   0.3      8e-29  106.2   0.3    1.0  1  ABV36466.1      biopolymer transport protein ExbD/TolR [Shewa
    7.1e-29  106.3   1.7    7.9e-29  106.2   1.7    1.0  1  ACX74511.1      Biopolymer transport protein ExbD/TolR [Fibro
    7.4e-29  106.3   0.4    1.1e-28  105.7   0.4    1.2  1  UNU18281.1      biopolymer transporter ExbD [Microcoleus vagi
      8e-29  106.2   0.3      9e-29  106.0   0.3    1.0  1  ABS62620.1      Biopolymer transport protein ExbD/TolR [Parvi
    8.5e-29  106.1   0.8    9.5e-29  105.9   0.8    1.0  1  ABA57128.1      outer membrane transport energization protein
    8.7e-29  106.1   1.6    1.1e-28  105.8   1.6    1.0  1  ABA03970.1      outer membrane transport energization protein
    8.7e-29  106.1   1.6    1.1e-28  105.8   1.6    1.0  1  ABA05298.1      outer membrane transport energization protein
    8.7e-29  106.1   2.9    9.7e-29  105.9   2.9    1.0  1  APW43237.1      protein TolR [Rhodoferax saidenbachensis]|GCA
    8.9e-29  106.0   3.5      1e-28  105.9   3.5    1.0  1  QEI19896.1      biopolymer transporter ExbD [Cellvibrio japon
    8.9e-29  106.0   0.6    1.1e-28  105.8   0.6    1.0  1  AFV42342.1      biopolymer transport protein ExbD/TolR [Helic
    8.9e-29  106.0   0.1      1e-28  105.9   0.1    1.0  1  QEI18805.1      protein TolR [Cellvibrio japonicus]|GCA_00812
    9.1e-29  106.0   0.2      1e-28  105.9   0.2    1.0  1  UPT75344.1      biopolymer transporter ExbD [Elusimicrobia ba
    9.4e-29  106.0   0.4    1.1e-28  105.8   0.4    1.0  1  AFE08687.1      ExbD/TolR family transport energizing protein
    9.9e-29  105.9   0.1    1.1e-28  105.7   0.1    1.0  1  UBQ04635.1      ExbD/TolR family protein [Tepidimonas taiwane
      1e-28  105.8   1.4    1.1e-28  105.7   1.4    1.0  1  AAG04083.1      transport protein ExbD [Pseudomonas aeruginos
      1e-28  105.8   1.4    1.1e-28  105.7   1.4    1.0  1  AOP59746.1      biopolymer transporter ExbD [Pseudomonas aeru
      1e-28  105.8   1.0    1.1e-28  105.7   1.0    1.0  1  AHZ86093.1      biopolymer transporter ExbD [Bdellovibrio bac
      1e-28  105.8   1.0    1.1e-28  105.7   1.0    1.0  1  WP_011163061.1  biopolymer transporter ExbD [Bdellovibrio bac
    1.1e-28  105.8   0.3    1.2e-28  105.6   0.3    1.0  1  ACX73655.1      Biopolymer transport protein ExbD/TolR [Fibro
    1.1e-28  105.7   0.5    1.3e-28  105.5   0.5    1.0  1  MBU2985724.1    biopolymer transporter ExbD [Saccharophagus d
    1.1e-28  105.7   0.0    1.3e-28  105.5   0.0    1.0  1  ATU68567.1      biopolymer transporter ExbD [Rhizobacter gumm
    1.2e-28  105.6   0.5    1.3e-28  105.5   0.5    1.0  1  AFS36760.1      Biopolymer transport protein [Alteromonas mac
    1.2e-28  105.6   0.1    1.3e-28  105.5   0.1    1.0  1  QJE95192.1      biopolymer transporter ExbD [Luteolibacter lu
    1.2e-28  105.6   0.5    1.3e-28  105.5   0.5    1.0  1  ABD81320.1      Biopolymer transport protein ExbD/TolR [Sacch
    1.2e-28  105.6   0.0    1.4e-28  105.4   0.0    1.0  1  AEB12215.1      Biopolymer transport protein ExbD/TolR [Marin
    1.2e-28  105.6   0.1    1.4e-28  105.4   0.1    1.0  1  ADY59827.1      Biopolymer transport protein ExbD/TolR [Rubin
    1.3e-28  105.5   0.7    1.6e-28  105.2   0.7    1.0  1  AAL02961.1      tolR protein [Rickettsia conorii str. Malish 
    1.4e-28  105.4   0.0    1.7e-28  105.1   0.0    1.1  1  QIZ71788.1      biopolymer transporter ExbD [Oxynema aestuari
    1.4e-28  105.4   0.9    1.6e-28  105.2   0.9    1.0  1  EKT88182.1      biopolymer transporter ExbD [Leptospira santa
    1.5e-28  105.3   0.0    1.6e-28  105.2   0.0    1.0  1  ACL95885.1      TonB accessory protein exbD [Caulobacter vibr
    1.6e-28  105.3   0.0    1.7e-28  105.1   0.0    1.0  1  ATX79249.1      outer membrane transport energization protein
    1.6e-28  105.2   0.2    1.9e-28  105.0   0.2    1.0  1  QTD50765.1      biopolymer transporter ExbD [Sulfidibacter co
    1.6e-28  105.2   0.1    1.8e-28  105.0   0.1    1.0  1  ABI78072.1      transport energizing protein, ExbD/TolR famil
    1.8e-28  105.0   1.7      2e-28  104.9   1.7    1.0  1  ADZ91240.1      Biopolymer transport protein ExbD/TolR [Marin
    1.8e-28  105.0   0.4    2.1e-28  104.8   0.4    1.0  1  AAV81922.1      Biopolymer transport protein [Idiomarina loih
    1.9e-28  105.0   0.0      2e-28  104.9   0.0    1.0  1  ATX82357.1      outer membrane transport energization protein
    1.9e-28  104.9   1.5    2.1e-28  104.8   1.5    1.0  1  CAG22569.1      putative TonB system transport protein ExbD2 
    2.2e-28  104.8   2.0    2.4e-28  104.6   2.0    1.0  1  AGH94758.1      TonB system transport protein ExbD2 [Pseudobd
    2.2e-28  104.8   2.0    2.4e-28  104.6   2.0    1.0  1  WP_015469248.1  biopolymer transporter ExbD [Pseudobdellovibr
    2.2e-28  104.7   0.7    2.5e-28  104.6   0.7    1.0  1  AAQ59646.1      biopolymer transport exbD transmembrane prote
    2.2e-28  104.7   0.7    2.5e-28  104.6   0.7    1.0  1  AAQ59658.1      biopolymer transport exbD transmembrane prote
    2.5e-28  104.6   0.0      3e-28  104.3   0.0    1.0  1  AMW05084.1      hypothetical protein GEMMAAP_10100 [Gemmatimo
    2.5e-28  104.6   0.8    2.9e-28  104.4   0.8    1.0  1  QAR33429.1      biopolymer transporter ExbD [Geovibrio thioph
    2.8e-28  104.4   2.3    3.1e-28  104.3   2.3    1.0  1  BAC96943.1      biopolymer transport protein ExbD2 [Vibrio vu
    2.9e-28  104.4   0.9    3.2e-28  104.2   0.9    1.0  1  ADE11627.1      Biopolymer transport protein ExbD/TolR [Sider
    2.9e-28  104.4   0.1    3.3e-28  104.2   0.1    1.0  1  AIQ88682.1      Biopolymer transport protein ExbD/TolR [Methy
    3.1e-28  104.3   0.0    3.4e-28  104.1   0.0    1.0  1  AAY39528.1      outer membrane transport energization protein
    3.1e-28  104.3   0.2      4e-28  103.9   0.2    1.0  1  UXK07174.1      protein TolR [Shewanella putrefaciens]|GCA_02
    3.1e-28  104.3   1.7    3.5e-28  104.1   1.7    1.0  1  EAP92982.1      TolR protein [Vibrio splendidus 12B01]|GCA_00
    3.4e-28  104.2   1.7    3.9e-28  103.9   1.7    1.0  1  CCQ11588.1      Biopolymer transport protein ExbD/TolR [Pseud
    3.6e-28  104.1   0.4    3.9e-28  103.9   0.4    1.0  1  QDU25760.1      Biopolymer transport protein ExbD [Anatilimno
    3.6e-28  104.1   1.4      4e-28  103.9   1.4    1.0  1  AAW87847.1      TonB system transport protein ExbD2 [Aliivibr
    3.8e-28  104.0   1.3    4.3e-28  103.8   1.3    1.0  1  ADD67746.1      Biopolymer transport protein ExbD/TolR [Denit
    3.9e-28  103.9   0.4    4.4e-28  103.8   0.4    1.0  1  ABE50358.1      Biopolymer transport protein ExbD/TolR [Methy
      4e-28  103.9   0.1    4.6e-28  103.7   0.1    1.0  1  ABA89629.1      biopolymer transport membrane protein, TolR-r
    4.1e-28  103.9   0.1    4.9e-28  103.6   0.1    1.0  1  ADE40540.1      tolR protein [Candidatus Puniceispirillum mar
    4.1e-28  103.9   0.4    4.5e-28  103.8   0.4    1.0  1  AAW87265.1      TolR protein [Aliivibrio fischeri ES114]|GCA_
    4.1e-28  103.9   0.1    4.6e-28  103.7   0.1    1.0  1  AIE86462.1      Biopolymer transport protein ExbD/TolR [Fimbr
    4.4e-28  103.8   0.2    4.9e-28  103.6   0.2    1.0  1  EED66860.1      Biopolymer transport protein ExbD/TolR [Comam
    4.6e-28  103.7   2.5      5e-28  103.6   2.5    1.0  1  EAS74530.1      TonB system transport protein ExbD2 [Vibrio a
    4.9e-28  103.6   2.4    5.4e-28  103.5   2.4    1.0  1  ACT48983.1      Biopolymer transport protein ExbD/TolR [Methy
    4.9e-28  103.6   2.0    5.7e-28  103.4   2.0    1.0  1  ABD82074.1      Biopolymer transport protein ExbD/TolR [Sacch
    4.9e-28  103.6   4.7    5.9e-28  103.4   4.7    1.0  1  EAR27191.1      Biopolymer transport protein [Pseudoalteromon
      5e-28  103.6   0.1    5.6e-28  103.4   0.1    1.0  1  EGO61942.1      biopolymertransporter ExbD/TolR [Acetonema lo
    5.3e-28  103.5   1.9    6.2e-28  103.3   1.9    1.0  1  CAL34281.1      putative exbD/tolR family transport protein [
    5.4e-28  103.5   0.2    6.1e-28  103.3   0.2    1.0  1  QNQ08564.1      biopolymer transporter ExbD [Sphingomonas alp
    5.7e-28  103.4   0.5    6.3e-28  103.3   0.5    1.0  1  SHJ49788.1      outer membrane transport energization protein
    6.3e-28  103.3   1.5    6.9e-28  103.2   1.5    1.0  1  BAC61497.1      TonB system transport protein ExbD2 [Vibrio p
    6.4e-28  103.3   0.3    7.2e-28  103.1   0.3    1.0  1  GAC35713.1      biopolymer transport protein TolR [Paraglacie
    6.6e-28  103.2   0.1    7.3e-28  103.1   0.1    1.0  1  ADB17135.1      Biopolymer transport protein ExbD/TolR [Pirel
    6.8e-28  103.2   0.0    7.9e-28  103.0   0.0    1.0  1  ADV67906.1      Biopolymer transport protein ExbD/TolR [Deino
      7e-28  103.1   0.1    8.3e-28  102.9   0.1    1.0  1  BAL07624.1      biopolymer transport protein [Bradyrhizobium 
    7.1e-28  103.1   6.0    7.8e-28  103.0   6.0    1.0  1  AFV42667.1      biopolymer transport protein [Helicobacter py
    8.2e-28  102.9   1.3      9e-28  102.8   1.3    1.0  1  CAG23090.1      putative TonB system transport protein ExbD2 
    8.7e-28  102.8   0.2    1.1e-27  102.5   0.2    1.0  1  ACN13128.1      ExbD [Desulforapulum autotrophicum HRM2]|GCA_
    9.3e-28  102.7   1.1      1e-27  102.6   1.1    1.0  1  WP_235044612.1  biopolymer transporter ExbD [Pseudobdellovibr
    9.3e-28  102.7   0.1    1.1e-27  102.5   0.1    1.0  1  ACM02154.1      Biopolymer transport protein ExbD/TolR precur
    9.3e-28  102.7   0.1    1.1e-27  102.5   0.1    1.0  1  WP_009565247.1  TonB system transport protein ExbD [Cereibact
    9.8e-28  102.7   1.1    1.1e-27  102.5   1.1    1.0  1  AGH96538.1      adventurous gliding motility protein V [Pseud
    1.1e-27  102.5   2.9    1.3e-27  102.3   2.9    1.0  1  MBU2984727.1    biopolymer transporter ExbD [Saccharophagus d
    1.1e-27  102.5   0.0    1.3e-27  102.2   0.0    1.0  1  BAL11186.1      biopolymer transport protein [Bradyrhizobium 
    1.2e-27  102.4   0.1    1.5e-27  102.1   0.1    1.1  1  AFE08690.1      biopolymer ExbD/TolR family transporter [Cora
    1.2e-27  102.4   1.3    1.4e-27  102.2   1.3    1.0  1  EGO62867.1      Biopolymer transport protein [Acetonema longu
    1.2e-27  102.4   0.6    1.3e-27  102.2   0.6    1.0  1  SHJ92666.1      outer membrane transport energization protein
    1.3e-27  102.2   0.1    1.6e-27  101.9   0.1    1.1  1  AWV88046.1      hypothetical protein DN745_01335 [Bradymonas 
    1.4e-27  102.1   0.9    1.6e-27  102.0   0.9    1.0  1  GAC36524.1      biopolymer transport protein exbD2 [Paraglaci
    1.6e-27  102.0   0.2    1.9e-27  101.7   0.2    1.0  1  AUX20280.1      biopolymer transporter ExbD [Sorangium cellul
    1.6e-27  102.0   0.0    1.8e-27  101.8   0.0    1.0  1  ATU64276.1      biopolymer transporter ExbD [Rhizobacter gumm
    1.6e-27  101.9   1.5    1.8e-27  101.8   1.5    1.0  1  AAZ96311.1      biopolymer transport protein, ExbD/TolR famil
    1.7e-27  101.9   0.6      2e-27  101.6   0.6    1.0  1  WP_011369303.1  protein TolR [Oleidesulfovibrio alaskensis DS
    1.7e-27  101.9   0.3    1.9e-27  101.7   0.3    1.0  1  ABG60813.1      outer membrane transport energization protein
    1.7e-27  101.9   1.4    1.9e-27  101.7   1.4    1.0  1  ACT12195.1      Biopolymer transport protein ExbD/TolR [Pecto
    1.8e-27  101.8   2.3      2e-27  101.7   2.3    1.0  1  AKF24511.1      biopolymer transporter ExbD [Sulfurovum litho
    1.8e-27  101.8   0.3      2e-27  101.6   0.3    1.0  1  AKJ64100.1      Biopolymer transport protein ExbD [Kiritimati
    1.9e-27  101.7   0.7    2.2e-27  101.5   0.7    1.0  1  QEI18326.1      biopolymer transporter ExbD [Cellvibrio japon
    2.1e-27  101.6   0.1    2.3e-27  101.5   0.1    1.0  1  QEI19443.1      biopolymer transporter ExbD [Cellvibrio japon
    2.1e-27  101.6   2.6    2.3e-27  101.5   2.6    1.0  1  EGW23454.1      Biopolymer transport protein ExbD/TolR [Methy
    2.2e-27  101.5   0.6    2.5e-27  101.4   0.6    1.0  1  ACB77179.1      Biopolymer transport protein ExbD/TolR [Opitu
    2.5e-27  101.3   0.0    2.8e-27  101.2   0.0    1.0  1  QDU93365.1      Biopolymer transport protein ExbD [Lignipirel
    2.6e-27  101.3   0.0    2.9e-27  101.1   0.0    1.0  1  AKJ64798.1      Biopolymer transport protein ExbD [Kiritimati
    2.6e-27  101.3   2.6    2.8e-27  101.2   2.6    1.0  1  AHE95643.1      biopolymer transporter ExbD [Thermocrinis rub
    2.7e-27  101.2   0.0    3.1e-27  101.0   0.0    1.0  1  CCG95043.1      biopolymer transport protein ExbD/TolR family
    2.8e-27  101.2   1.1      3e-27  101.1   1.1    1.0  1  QZZ21400.1      biopolymer transporter ExbD [Leptothermofonsi
    2.8e-27  101.2   0.1    3.1e-27  101.1   0.1    1.0  1  ADE11602.1      Biopolymer transport protein ExbD/TolR [Sider
    2.8e-27  101.2   0.4      3e-27  101.1   0.4    1.0  1  AAS72243.1      ExbD [Leptospira interrogans serovar Copenhag
    2.8e-27  101.2   0.6    3.2e-27  101.0   0.6    1.0  1  DGBBEKCF_01495  Tol-Pal system protein TolR|VER_PRJEB38681.0_
    2.8e-27  101.2   0.6    3.2e-27  101.0   0.6    1.0  1  PKPEBJJI_00343  Tol-Pal system protein TolR|VER_PRJEB3868.0_C
      3e-27  101.1   0.9    3.3e-27  101.0   0.9    1.0  1  EKT87440.1      biopolymer transporter ExbD [Leptospira santa
