# hmmsearch :: search profile(s) against a sequence database
# HMMER 3.3.2 (Nov 2020); http://hmmer.org/
# Copyright (C) 2020 Howard Hughes Medical Institute.
# Freely distributed under the BSD open source license.
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
# query HMM file:                  IPR006665.hmm
# target sequence database:        /Users/nmat471/Downloads/z_genomes_wLitLinks_processing/genomes_wLitLinks+4+22.fasta
# MSA of all hits saved to file:   IPR006665_MotB_ExbD_TolR_hits_alned1.sto
# per-seq hits tabular output:     IPR006665_MotB_ExbD_TolR_seqHitsTable1.txt
# show alignments in output:       no
# domain inclusion threshold:      E-value <= 2
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Query:       OmpA  [M=95]
Accession:   PF00691.23
Description: OmpA family
Scores for complete sequences (score includes all domains):
   --- full sequence ---   --- best 1 domain ---    -#dom-
    E-value  score  bias    E-value  score  bias    exp  N  Sequence       Description
      1e-21   82.0   0.2    1.5e-21   81.5   0.2    1.2  1  KFD15848.1      outer membrane protein A [Serratia marcescens
      1e-21   82.0   0.6    1.9e-21   81.1   0.1    1.6  1  AAV81919.1      Peptidoglycan-associated lipoprotein [Idiomar
      1e-21   82.0   0.3    2.1e-21   81.0   0.3    1.5  1  AAZ28055.1      ompA family protein [Colwellia psychrerythrae
      1e-21   82.0   0.2    3.1e-21   80.4   0.0    1.9  1  ACK74774.1      outer membrane protein [Borreliella burgdorfe
    1.1e-21   81.9   0.1      2e-21   81.1   0.1    1.5  1  ABZ98742.1      Putative outer membrane protein; putative sig
    1.1e-21   81.9   0.1    1.7e-21   81.3   0.1    1.2  1  EGI78402.1      peptidoglycaN-associated lipoprotein [Hylemon
    1.3e-21   81.7   0.3    2.8e-21   80.6   0.1    1.7  1  AAS95900.1      OmpA family protein [Desulfovibrio vulgaris s
    1.3e-21   81.7   0.0      2e-21   81.1   0.0    1.3  1  AAC73835.1      peptidoglycan-associated outer membrane lipop
    1.3e-21   81.7   0.0      2e-21   81.1   0.0    1.3  1  AAP16073.1      peptidoglycan-associated lipoprotein [Shigell
    1.3e-21   81.7   0.0      2e-21   81.1   0.0    1.3  1  CBG33590.1      peptidoglycan-associated lipoprotein [Escheri
    1.3e-21   81.7   0.2    1.9e-21   81.2   0.2    1.2  1  KGT87282.1      membrane protein [Enterobacter cancerogenus]
    1.5e-21   81.5   0.0    2.2e-21   80.9   0.0    1.3  1  TCV98025.1      peptidoglycan-associated lipoprotein [Biostra
    1.5e-21   81.4   0.7    2.7e-21   80.7   0.7    1.4  1  AAY36061.1      OmpA/MotB [Pseudomonas syringae pv. syringae 
    1.6e-21   81.4   1.0    2.3e-21   80.9   1.0    1.2  1  AAU49228.1      ompA family protein [Burkholderia mallei ATCC
    1.6e-21   81.4   1.0    2.3e-21   80.9   1.0    1.2  1  CAH34995.1      putative OmpA family transmembrane protein [B
    1.6e-21   81.4   0.0    2.6e-21   80.7   0.0    1.3  1  ACI20276.1      chemotaxis protein MotB [Thermodesulfovibrio 
    1.6e-21   81.4   0.3    2.4e-21   80.8   0.3    1.3  1  CCQ10234.1      Outer membrane lipoprotein omp16 precursor [P
    1.6e-21   81.4   0.4    2.4e-21   80.8   0.4    1.2  1  KGA69209.1      inner membrane lipoprotein yiaD [Yersinia ent
    1.7e-21   81.3   1.8    3.2e-21   80.4   0.0    1.9  1  AEP29368.1      required for outer membrane integrity, uptake
    1.8e-21   81.3   0.3    1.8e-21   81.3   0.3    2.1  1  UXK06988.1      OmpA family protein [Shewanella putrefaciens]
    1.8e-21   81.2   0.1    2.6e-21   80.7   0.1    1.2  1  AAK88440.1      porin [Agrobacterium fabrum str. C58]
    1.9e-21   81.2   0.3    6.4e-21   79.4   0.1    1.9  1  AAW87398.1      predicted outer membrane lipoprotein [Aliivib
    1.9e-21   81.1   0.0      3e-21   80.5   0.0    1.3  1  POT58104.1      peptidoglycan-associated lipoprotein Pal [Cit
      2e-21   81.1   0.0      3e-21   80.5   0.0    1.3  1  CCJ72046.1      18K peptidoglycan-associated outer membrane l
      2e-21   81.1   0.0    3.1e-21   80.4   0.0    1.3  1  AAL19693.1      tol protein required for outer membrane integ
      2e-21   81.1   0.0    3.1e-21   80.4   0.0    1.3  1  KIU34114.1      peptidoglycan-associated outer membrane lipop
    2.3e-21   80.9   0.1    3.5e-21   80.3   0.1    1.3  1  AAZ98294.1      conserved hypothetical protein [Thiobacillus 
    2.3e-21   80.9   0.0    3.3e-21   80.4   0.0    1.2  1  EGI78528.1      OmpA/MotB [Hylemonella gracilis ATCC 19624]
    2.3e-21   80.9   0.0    3.8e-21   80.2   0.0    1.3  1  KLP55534.1      peptidoglycan-associated outer membrane lipop
    2.3e-21   80.9   0.0    3.8e-21   80.2   0.0    1.3  1  KLR23961.1      peptidoglycan-associated outer membrane lipop
    2.3e-21   80.9   0.0    3.8e-21   80.2   0.0    1.3  1  PAN74669.1      peptidoglycan-associated lipoprotein [Enterob
    2.3e-21   80.9   0.4    4.5e-21   80.0   0.1    1.6  1  ACH40507.1      peptidoglycan-binding outer membrane lipoprot
    2.3e-21   80.8   0.0    4.3e-21   80.0   0.0    1.4  1  ACV74557.1      OmpA/MotB domain protein [Zymomonas mobilis s
    2.4e-21   80.8   0.9    3.8e-21   80.2   0.9    1.3  1  GAA04693.1      ompA family protein [Photobacterium leiognath
    2.5e-21   80.8   0.0    3.9e-21   80.1   0.0    1.3  1  GHD92662.1      peptidoglycan-associated lipoprotein [Pseudoc
    2.6e-21   80.7   0.3    6.3e-21   79.5   0.0    1.7  1  EAR26516.1      outer membrane protein [Pseudoalteromonas tun
    2.6e-21   80.7   0.0    3.5e-21   80.3   0.0    1.1  1  BAK64921.1      peptidoglycan-associated lipoprotein [Sphingo
    2.7e-21   80.7   0.0    4.3e-21   80.0   0.0    1.3  1  KTS00190.1      peptidoglycan-associated outer membrane lipop
    2.7e-21   80.6   0.4    4.6e-21   79.9   0.4    1.3  1  AAS12179.1      OmpA family protein [Treponema denticola ATCC
    2.8e-21   80.6   0.1    4.4e-21   80.0   0.1    1.3  1  AFA41186.1      peptidoglycan-associated outer membrane lipop
    3.2e-21   80.4   0.0    6.1e-21   79.5   0.0    1.5  1  KFD11775.1      outer membrane protein A [Serratia marcescens
    3.3e-21   80.4   0.0    6.2e-21   79.5   0.0    1.4  1  AOM40806.1      peptidoglycan-associated lipoprotein [Xenorha
    3.3e-21   80.4   0.0    6.1e-21   79.5   0.0    1.4  1  ABZ99525.1      Conserved hypothetical protein [Leptospira bi
    3.3e-21   80.4   0.1    4.7e-21   79.9   0.1    1.2  1  RYJ16007.1      OmpA family lipoprotein [Rahnella variigena]
    3.3e-21   80.4   0.0    4.8e-21   79.9   0.0    1.2  1  AAN57290.1      Pal-like T1SS-linked outer membrane lipoprote
    3.3e-21   80.4   0.1    7.1e-21   79.3   0.1    1.5  1  EAP93950.1      Peptidoglycan-associated lipoprotein [Vibrio 
    3.4e-21   80.3   0.5    9.3e-21   78.9   0.0    1.8  1  KFD10350.1      peptidoglycan-associated outer membrane lipop
    3.5e-21   80.3   0.2    4.9e-21   79.8   0.2    1.2  1  KTR99728.1      membrane protein [Pantoea dispersa]
    3.5e-21   80.3   0.2    4.9e-21   79.8   0.2    1.2  1  CBJ48108.1      putative outer membrane protein [Erwinia amyl
    3.5e-21   80.3   1.0    4.1e-21   80.1   0.2    1.5  1  ADP97798.1      peptidoglycan-associated lipoprotein [Marinob
    3.5e-21   80.3   1.0    4.1e-21   80.1   0.2    1.5  1  EHJ06577.1      OmpA/MotB domain-containing protein [Marinoba
    3.8e-21   80.2   0.0    6.6e-21   79.4   0.0    1.4  1  KGT90422.1      peptidoglycan-associated outer membrane lipop
    3.9e-21   80.2   0.3    1.1e-20   78.7   0.3    1.8  1  AAZ28363.1      ompA family protein [Colwellia psychrerythrae
    4.2e-21   80.0   0.0    8.1e-21   79.1   0.0    1.5  1  ACT13580.1      OmpA domain protein transmembrane region-cont
    4.3e-21   80.0   0.1    6.1e-21   79.5   0.1    1.2  1  AOP59322.1      hypothetical protein BGV84_19710 [Pseudomonas
    4.3e-21   80.0   0.1    6.1e-21   79.5   0.1    1.2  1  AOP59322.1      hypothetical protein BGV84_19710 [Pseudomonas
    4.4e-21   80.0   0.0    9.2e-21   78.9   0.0    1.6  1  WP_015870747.1  porin OmpA [Edwardsiella ictaluri ATCC 33202]
    4.6e-21   79.9   0.1    7.5e-21   79.2   0.1    1.3  1  AFS39422.1      Outer membrane protein and related peptidogly
    4.8e-21   79.9   0.0    1.4e-20   78.3   0.0    1.8  1  ATP11414.1      outer membrane protein OmpA [Aeromonas salmon
    4.8e-21   79.8   0.0    8.2e-21   79.1   0.0    1.4  1  ACT12298.1      peptidoglycan-associated lipoprotein [Pectoba
    4.9e-21   79.8   0.2    1.5e-20   78.3   0.0    1.9  1  AAK64986.1      outer membrane protein (plasmid) [Sinorhizobi
    4.9e-21   79.8   0.0    7.5e-21   79.2   0.0    1.3  1  AAU92144.1      OmpA domain protein [Methylococcus capsulatus
      5e-21   79.8   0.4    7.1e-21   79.3   0.4    1.2  1  ORM98953.1      OmpA family lipoprotein [Pantoea septica]
    5.1e-21   79.8   0.0    1.7e-20   78.1   0.0    1.9  1  QCG49421.1      porin OmpA [Aeromonas schubertii]
    5.1e-21   79.8   0.2    9.4e-21   78.9   0.0    1.5  1  AKS91323.1      peptidoglycan-associated lipoprotein [Yersini
    5.1e-21   79.8   0.2    9.4e-21   78.9   0.0    1.5  1  EDR32358.1      peptidoglycan-associated lipoprotein [Yersini
    5.2e-21   79.7   0.0    9.2e-21   78.9   0.0    1.4  1  EHR40353.1      outer membrane protein [Alishewanella jeotgal
    5.3e-21   79.7   0.2    9.7e-21   78.9   0.0    1.5  1  CFQ32570.1      peptidoglycan-associated outer membrane lipop
    5.3e-21   79.7   0.2    9.7e-21   78.9   0.0    1.5  1  CNK51034.1      peptidoglycan-associated outer membrane lipop
    5.3e-21   79.7   0.2    9.7e-21   78.9   0.0    1.5  1  KGA74254.1      peptidoglycan-associated lipoprotein [Yersini
    5.3e-21   79.7   0.2    9.7e-21   78.9   0.0    1.5  1  OWF74455.1      peptidoglycan-associated lipoprotein [Yersini
    5.5e-21   79.7   0.0    1.1e-20   78.7   0.0    1.5  1  WP_011369306.1  peptidoglycan-associated lipoprotein Pal [Ole
    5.6e-21   79.6   0.1      8e-21   79.1   0.1    1.2  1  CAJ50526.1      peptidoglycan-associated lipoprotein [Bordete
    5.9e-21   79.6   0.3    9.8e-21   78.9   0.3    1.3  1  ABE50217.1      OmpA/MotB [Methylobacillus flagellatus KT]
      6e-21   79.5   0.0    9.9e-21   78.8   0.0    1.3  1  ADZ92245.1      OmpA/MotB domain protein [Marinomonas mediter
    6.1e-21   79.5   0.1    2.3e-20   77.7   0.0    1.8  1  AAS97575.1      peptidoglycan-associated lipoprotein, putativ
    6.1e-21   79.5   0.2    1.1e-20   78.7   0.0    1.5  1  EEQ10192.1      Peptidoglycan-associated lipoprotein [Yersini
    6.1e-21   79.5   0.3    8.5e-21   79.1   0.3    1.2  1  TCZ26480.1      OmpA family lipoprotein [Pantoea agglomerans]
    6.2e-21   79.5   0.4      9e-21   79.0   0.4    1.2  1  EEQ09652.1      Inner membrane lipoprotein yiaD [Yersinia mol
    6.3e-21   79.5   0.0    1.1e-20   78.7   0.0    1.4  1  KOQ95237.1      peptidoglycan-associated outer membrane lipop
    6.5e-21   79.4   0.3      1e-20   78.8   0.3    1.3  1  ABK38550.1      inner membrane lipoprotein YiaD [Aeromonas hy
    6.9e-21   79.4   0.0    1.1e-20   78.7   0.0    1.3  1  EAS77518.1      hypothetical protein V12G01_18492 [Vibrio alg
    6.9e-21   79.4   0.2    6.9e-21   79.4   0.2    2.1  1  AAW87300.1      outer membrane protein [Aliivibrio fischeri E
    7.2e-21   79.3   1.6    1.8e-20   78.0   0.2    2.5  1  AEP28851.1      outer membrane protein and related peptidogly
    7.4e-21   79.2   0.0    1.3e-20   78.5   0.0    1.4  1  ABK37458.1      outer membrane protein P5 [Aeromonas hydrophi
    7.5e-21   79.2   0.3    1.2e-20   78.6   0.3    1.3  1  ATP11482.1      OmpA/MotB domain protein YiaD [Aeromonas salm
    8.2e-21   79.1   0.0    1.3e-20   78.5   0.0    1.3  1  CAC47317.1      Peptidoglycan-associated lipoprotein [Sinorhi
    8.2e-21   79.1   0.0    1.2e-20   78.5   0.0    1.3  1  ORM97154.1      peptidoglycan-associated lipoprotein [Pantoea
    8.4e-21   79.1   0.3    1.2e-20   78.6   0.3    1.2  1  CFQ35361.1      putative outer membrane lipoprotein [Yersinia
    8.5e-21   79.0   0.2    1.2e-20   78.5   0.2    1.2  1  EED68452.1      peptidoglycan-associated lipoprotein [Comamon
    8.9e-21   79.0   0.0    1.4e-20   78.3   0.0    1.3  1  ACL71223.1      OmpA/MotB domain protein [Thioalkalivibrio su
      9e-21   79.0   2.1    1.4e-20   78.3   0.7    1.9  1  CAG18512.1      Putative OmpA family protein [Photobacterium 
    9.7e-21   78.9   0.7    1.6e-20   78.2   0.7    1.4  1  PHZ59553.1      OmpA family lipoprotein [Photobacterium leiog
    9.8e-21   78.9   0.3    3.4e-20   77.1   0.0    1.8  1  AMO81725.1      peptidoglycan-associated outer membrane lipop
    9.9e-21   78.8   0.7    1.5e-20   78.3   0.7    1.3  1  GAA05409.1      ompA family protein [Photobacterium leiognath
    9.9e-21   78.8   0.1    1.4e-20   78.3   0.1    1.2  1  CCQ12448.1      Sodium-type flagellar protein MotY [Pseudoalt
      1e-20   78.8   0.2    1.9e-20   78.0   0.2    1.4  1  ABZ99226.1      Conserved hypothetical protein [Leptospira bi
      1e-20   78.8   0.0    3.5e-20   77.1   0.0    1.9  1  BAL06406.1      hypothetical protein BJ6T_11140 [Bradyrhizobi
    1.1e-20   78.7   0.0    2.7e-20   77.4   0.0    1.7  1  EEQ12155.1      Outer membrane protein A [Yersinia mollaretii
    1.1e-20   78.7   0.0      2e-20   77.9   0.0    1.4  1  ADZ90708.1      OmpA/MotB domain protein [Marinomonas mediter
    1.1e-20   78.7   0.0    2.8e-20   77.4   0.0    1.7  1  OWF82984.1      porin OmpA [Yersinia frederiksenii]
    1.1e-20   78.7   0.0    2.8e-20   77.4   0.0    1.7  1  CNL08580.1      outer membrane protein A [Yersinia frederikse
    1.1e-20   78.6   0.0    1.8e-20   78.0   0.0    1.3  1  BAC94396.1      outer membrane protein [Vibrio vulnificus YJ0
    1.2e-20   78.6   0.0    2.7e-20   77.4   0.0    1.6  1  ACH40743.1      flagellar basal body stator protein MotB [Cit
    1.2e-20   78.6   0.2    1.7e-20   78.1   0.2    1.2  1  GAC36680.1      inner membrane lipoprotein yiaD [Paraglacieco
    1.2e-20   78.6   0.0    1.8e-20   78.0   0.0    1.3  1  RPH30365.1      peptidoglycan-associated lipoprotein Pal [But
    1.2e-20   78.6   0.5    1.9e-20   77.9   0.5    1.3  1  ACT48837.1      OmpA/MotB domain protein [Methylotenera mobil
    1.2e-20   78.6   0.0    1.8e-20   78.0   0.0    1.3  1  TCZ27013.1      peptidoglycan-associated lipoprotein Pal [Pan
    1.2e-20   78.6   0.0    1.9e-20   77.9   0.0    1.3  1  CBJ45856.1      peptidoglycan-associated lipoprotein precurso
    1.3e-20   78.5   0.2    1.8e-20   78.0   0.2    1.2  1  BAC93947.1      sodium-type flagellar protein MotY precursor 
    1.3e-20   78.5   0.0    3.2e-20   77.2   0.0    1.7  1  KGA70412.1      outer membrane protein A [Yersinia enterocoli
    1.3e-20   78.4   0.7    1.9e-20   77.9   0.7    1.2  1  AKS90351.1      inner membrane lipoprotein yiaD [Yersinia pes
    1.3e-20   78.4   0.7    1.9e-20   77.9   0.7    1.2  1  EDR33775.1      OmpA family protein [Yersinia pestis biovar O
    1.4e-20   78.4   0.0    2.4e-20   77.6   0.0    1.4  1  BAL07545.1      peptidoglycan-associated lipoprotein [Bradyrh
    1.4e-20   78.3   0.0    2.2e-20   77.8   0.0    1.3  1  ARU97464.1      peptidoglycan-associated lipoprotein [Tatumel
    1.4e-20   78.3   0.3    4.2e-20   76.8   0.0    1.8  1  EHM38195.1      peptidoglycan-associated lipoprotein [Hafnia 
    1.5e-20   78.3   0.2    2.8e-20   77.4   0.2    1.4  1  ABA87807.1      peptidoglycan-binding outer membrane protein,
    1.5e-20   78.3   0.0    3.8e-20   77.0   0.0    1.7  1  CFQ28959.1      outer membrane protein OmpA [Yersinia bercovi
    1.6e-20   78.2   1.0    2.5e-20   77.6   1.0    1.3  1  ABC37986.1      ompA family protein [Burkholderia thailandens
    1.6e-20   78.2   0.0    2.6e-20   77.5   0.0    1.3  1  RYJ17328.1      peptidoglycan-associated lipoprotein Pal [Rah
    1.6e-20   78.2   0.3    2.3e-20   77.7   0.3    1.2  1  AAW85421.1      flagellar motor protein MotY [Aliivibrio fisc
    1.6e-20   78.1   0.0    2.3e-20   77.6   0.0    1.2  1  UXK09047.1      OmpA family protein [Shewanella putrefaciens]
    1.7e-20   78.1   0.1    3.3e-20   77.2   0.1    1.5  1  EKB21158.1      hypothetical protein HMPREF1168_01431 [Aeromo
    1.7e-20   78.1   0.0    2.5e-20   77.6   0.0    1.3  1  GAA06135.1      ompA family protein [Photobacterium leiognath
    1.7e-20   78.1   0.0    2.5e-20   77.6   0.0    1.3  1  PHZ60344.1      OmpA family protein [Photobacterium leiognath
    1.7e-20   78.1   0.4    2.8e-20   77.4   0.4    1.3  1  AEP31247.1      OmpA/MotB [Glaciecola nitratireducens FR1064]
    1.9e-20   77.9   0.1    4.1e-20   76.9   0.0    1.6  1  EDL52808.1      outer membrane protein [Vibrio mediterranei A
    2.2e-20   77.7   0.3    7.6e-20   76.0   0.0    2.1  1  ABS63712.1      OmpA/MotB domain protein [Parvibaculum lavame
    2.3e-20   77.7   0.0    3.6e-20   77.1   0.0    1.3  1  EAP96356.1      Outer membrane protein [Vibrio splendidus 12B
    2.3e-20   77.7   0.1    3.6e-20   77.1   0.1    1.3  1  ABE49934.1      OmpA/MotB [Methylobacillus flagellatus KT]
    2.4e-20   77.6   0.7    4.3e-20   76.8   0.7    1.4  1  EGW19916.1      OmpA/MotB domain protein [Methylobacter tundr
    2.4e-20   77.6   0.3    4.4e-20   76.8   0.3    1.4  1  EKB22654.1      hypothetical protein HMPREF1168_00935 [Aeromo
    2.5e-20   77.6   0.3    5.7e-20   76.4   0.3    1.7  1  AFS36465.1      TolC family type I secretion outer membrane p
    2.8e-20   77.4   0.0    1.1e-19   75.5   0.0    2.0  1  ABI77987.1      OmpA family protein [Hyphomonas neptunium ATC
    2.8e-20   77.4   0.0    4.9e-20   76.6   0.0    1.4  1  KGT88026.1      peptidoglycan-associated outer membrane lipop
    2.9e-20   77.4   0.0    5.7e-20   76.4   0.0    1.5  1  ORM90873.1      cell envelope biogenesis protein OmpA [Pantoe
    2.9e-20   77.4   0.1      5e-20   76.6   0.1    1.4  1  ABI75591.1      membrane protein, OmpA family [Hyphomonas nep
      3e-20   77.3   0.2    4.1e-20   76.9   0.2    1.2  1  GAA05504.1      ompA family protein [Photobacterium leiognath
      3e-20   77.3   0.0    5.5e-20   76.5   0.0    1.4  1  ABV36469.1      OmpA domain protein [Shewanella sediminis HAW
    3.1e-20   77.2   0.3    6.1e-20   76.3   0.3    1.5  1  AGI73517.1      putative inner membrane lipoprotein [Octadeca
    3.2e-20   77.2   0.2    4.5e-20   76.7   0.2    1.2  1  AHK71680.1      peptidoglycan-associated lipoprotein [Glucono
    3.2e-20   77.2   0.0    5.6e-20   76.4   0.0    1.4  1  BAJ01762.1      peptidoglycan-associated lipoprotein [Shewane
    3.3e-20   77.2   0.1    4.6e-20   76.7   0.1    1.2  1  BAH74884.1      putative peptidoglycan-associated lipoprotein
    3.3e-20   77.2   0.1    7.3e-20   76.1   0.1    1.6  1  AAS11158.1      OmpA family protein [Treponema denticola ATCC
    3.6e-20   77.1   0.2      5e-20   76.6   0.2    1.2  1  TCZ30441.1      OmpA family protein [Pantoea agglomerans]
    3.7e-20   77.0   0.0    5.9e-20   76.4   0.0    1.3  1  AAU90789.1      outer membrane protein MopB [Methylococcus ca
    3.7e-20   77.0   0.1    7.4e-20   76.0   0.1    1.5  1  AAS68687.1      peptidoglycan-associated cytoplasmic membrane
    3.8e-20   77.0   0.0    7.2e-20   76.1   0.0    1.5  1  ABI60712.1      OmpA/MotB domain protein [Nitrosomonas eutrop
      4e-20   76.9   0.1    6.2e-20   76.3   0.1    1.3  1  AFS36665.1      sodium-type flagellar protein MotY [Alteromon
    4.1e-20   76.9   0.5    6.3e-20   76.3   0.5    1.3  1  AAN53038.1      outer membrane protein OmpA family (plasmid) 
    4.2e-20   76.8   0.0    7.7e-20   76.0   0.0    1.4  1  CAH37542.1      OmpA family membrane protein [Burkholderia ps
    4.4e-20   76.8   0.0    7.1e-20   76.1   0.0    1.3  1  AAK89692.1      omp16 protein [Agrobacterium fabrum str. C58]
    4.5e-20   76.7   0.0    5.9e-20   76.4   0.0    1.1  1  AGC50114.1      peptidoglycan-associated lipoprotein [Lawsoni
    4.7e-20   76.7   0.1      7e-20   76.1   0.1    1.3  1  EAR27437.1      putative Component of sodium-driven polar fla
    4.7e-20   76.7   0.1    3.8e-19   73.8   0.0    2.0  1  CAG35467.1      related to peptidoglycan-associated lipoprote
      5e-20   76.6   0.4      8e-20   75.9   0.4    1.3  1  EDL52711.1      sodium-type flagellar protein MotY precursor 
      5e-20   76.6   0.1    9.2e-20   75.7   0.1    1.4  1  CAG22515.1      hypothetical outer membrane protein OmpA [Pho
    5.6e-20   76.4   0.0    1.8e-19   74.8   0.0    1.8  1  CAQ71635.1      putative outer membrane protein; OmpA/MotB do
    5.8e-20   76.4   0.0    1.4e-19   75.1   0.0    1.6  1  AKS90842.1      outer membrane protein A [Yersinia pestis 878
    5.8e-20   76.4   0.0    1.4e-19   75.1   0.0    1.6  1  EDR30601.1      outer membrane protein A [Yersinia pestis bio
    5.8e-20   76.4   0.2      1e-19   75.6   0.2    1.4  1  UXK07700.1      outer membrane beta-barrel protein [Shewanell
      6e-20   76.3   0.0    1.1e-19   75.5   0.0    1.5  1  BAL07244.1      hypothetical protein BJ6T_19640 [Bradyrhizobi
      6e-20   76.3   0.8    9.4e-20   75.7   0.8    1.3  1  CCQ10230.1      outer membrane OmpA family protein [Pseudoalt
    6.7e-20   76.2   0.2    1.1e-19   75.4   0.2    1.4  1  ADQ00134.1      outer membrane protein OprF (plasmid) [Marino
    7.1e-20   76.1   0.0    1.5e-19   75.1   0.0    1.5  1  ADE40543.1      Peptidoglycan-associated lipoprotein [Candida
    7.1e-20   76.1   0.1    1.5e-19   75.1   0.1    1.5  1  EKB24126.1      hypothetical protein HMPREF1168_00647 [Aeromo
    7.2e-20   76.1   0.3    1.2e-19   75.3   0.3    1.4  1  AAN56536.2      outer membrane porin [Shewanella oneidensis M
    7.4e-20   76.0   0.5    1.5e-19   75.0   0.5    1.5  1  CAG20887.1      conserved hypothetical outer membrane protein
    7.7e-20   76.0   0.1    1.1e-19   75.5   0.1    1.2  1  EHM46733.1      OmpA family protein [Hafnia alvei ATCC 51873]
    7.8e-20   76.0   0.0    1.7e-19   74.9   0.0    1.6  1  AOU49317.1      flagellar motor protein MotD [Legionella pneu
    8.1e-20   75.9   0.0    1.5e-19   75.1   0.0    1.4  1  EPE37568.1      peptidoglycan-associated lipoprotein [Candida
    8.2e-20   75.9   0.0    1.3e-19   75.3   0.0    1.3  1  SHK86694.1      OmpA-OmpF porin, OOP family [Desulfatibacillu
    8.7e-20   75.8   0.0    1.6e-19   75.0   0.0    1.4  1  QCG49724.1      porin OmpA [Aeromonas schubertii]
    8.7e-20   75.8   0.0    1.2e-19   75.3   0.0    1.2  1  AGI73189.1      putative outer membrane lipoprotein [Octadeca
      9e-20   75.8   0.2      9e-20   75.8   0.2    1.8  1  BAK66961.1      OmpA family protein [Sphingobium sp. SYK-6]|G
