# hmmsearch :: search profile(s) against a sequence database
# HMMER 3.3.2 (Nov 2020); http://hmmer.org/
# Copyright (C) 2020 Howard Hughes Medical Institute.
# Freely distributed under the BSD open source license.
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
# query HMM file:                  IPR003400.hmm
# target sequence database:        /Users/nmat471/Downloads/z_genomes_wLitLinks_processing/genomes_wLitLinks+4+22.fasta
# MSA of all hits saved to file:   IPR003400_MotB_ExbD_TolR_hits_alned1.sto
# per-seq hits tabular output:     IPR003400_MotB_ExbD_TolR_seqHitsTable1.txt
# show alignments in output:       no
# domain inclusion threshold:      E-value <= 2
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Query:       ExbD  [M=128]
Accession:   PF02472.19
Description: Biopolymer transport protein ExbD/TolR
Scores for complete sequences (score includes all domains):
   --- full sequence ---   --- best 1 domain ---    -#dom-
    E-value  score  bias    E-value  score  bias    exp  N  Sequence       Description
    2.6e-28  103.6   2.4    2.9e-28  103.5   2.4    1.0  1  ACT48983.1      Biopolymer transport protein ExbD/TolR [Methy
    2.7e-28  103.6   4.7    3.2e-28  103.4   4.7    1.0  1  EAR27191.1      Biopolymer transport protein [Pseudoalteromon
    2.7e-28  103.6   0.1      3e-28  103.4   0.1    1.0  1  EGO61942.1      biopolymertransporter ExbD/TolR [Acetonema lo
    3.1e-28  103.4   0.5    3.4e-28  103.3   0.5    1.0  1  SHJ49788.1      outer membrane transport energization protein
    3.2e-28  103.4   0.0    3.6e-28  103.2   0.0    1.0  1  AAU93072.1      biopolymer transport protein, ExbD/TolR famil
    3.5e-28  103.3   0.3    3.9e-28  103.1   0.3    1.0  1  GAC35713.1      biopolymer transport protein TolR [Paraglacie
    3.6e-28  103.2   0.1      4e-28  103.1   0.1    1.0  1  ADB17135.1      Biopolymer transport protein ExbD/TolR [Pirel
    3.8e-28  103.1   0.1    4.5e-28  102.9   0.1    1.0  1  BAL07624.1      biopolymer transport protein [Bradyrhizobium 
    3.9e-28  103.1   6.0    4.3e-28  103.0   6.0    1.0  1  AFV42667.1      biopolymer transport protein [Helicobacter py
    4.5e-28  102.9   1.3    4.9e-28  102.8   1.3    1.0  1  CAG23090.1      putative TonB system transport protein ExbD2 
    4.7e-28  102.8   0.2    5.8e-28  102.5   0.2    1.0  1  ACN13128.1      ExbD [Desulforapulum autotrophicum HRM2]
    6.1e-28  102.5   0.0    7.2e-28  102.2   0.0    1.0  1  BAL11186.1      biopolymer transport protein [Bradyrhizobium 
    6.4e-28  102.4   1.3    7.7e-28  102.2   1.3    1.0  1  EGO62867.1      Biopolymer transport protein [Acetonema longu
    6.5e-28  102.4   0.6    7.3e-28  102.2   0.6    1.0  1  SHJ92666.1      outer membrane transport energization protein
    7.7e-28  102.1   0.9    8.5e-28  102.0   0.9    1.0  1  GAC36524.1      biopolymer transport protein exbD2 [Paraglaci
    8.2e-28  102.1   2.6    9.3e-28  101.9   2.6    1.0  1  AAM42291.1      TolR protein [Xanthomonas campestris pv. camp
    8.9e-28  101.9   1.5    9.9e-28  101.8   1.5    1.0  1  AAZ96311.1      biopolymer transport protein, ExbD/TolR famil
    9.2e-28  101.9   0.6    1.1e-27  101.6   0.6    1.0  1  WP_011369303.1  protein TolR [Oleidesulfovibrio alaskensis DS
    9.4e-28  101.9   1.4    1.1e-27  101.7   1.4    1.0  1  ACT12195.1      Biopolymer transport protein ExbD/TolR [Pecto
    1.1e-27  101.7   0.4    1.4e-27  101.3   0.4    1.0  1  BAJ01759.1      tolR protein [Shewanella violacea DSS12]|GCA_
    1.1e-27  101.6   2.6    1.3e-27  101.5   2.6    1.0  1  EGW23454.1      Biopolymer transport protein ExbD/TolR [Methy
    1.5e-27  101.2   0.0    1.7e-27  101.0   0.0    1.0  1  CCG95043.1      biopolymer transport protein ExbD/TolR family
    1.5e-27  101.2   0.1    1.7e-27  101.1   0.1    1.0  1  ADE11602.1      Biopolymer transport protein ExbD/TolR [Sider
    1.5e-27  101.2   0.4    1.6e-27  101.1   0.4    1.0  1  AAS72243.1      ExbD [Leptospira interrogans serovar Copenhag
    1.7e-27  101.0   3.4      2e-27  100.8   3.4    1.0  1  AGH78622.1      biopolymer transport TolR protein [Xanthomona
    1.8e-27  101.0   3.0    2.2e-27  100.7   3.0    1.1  1  GAC40344.1      biopolymer transport protein exbD2 [Paraglaci
    1.9e-27  100.8   0.9    2.2e-27  100.7   0.9    1.0  1  ADE10758.1      protein TolR [Sideroxydans lithotrophicus ES-
    2.1e-27  100.7   0.1    2.6e-27  100.4   0.1    1.0  1  AOP57474.1      biopolymer transporter ExbD [Pseudomonas aeru
    2.1e-27  100.7   0.1    2.6e-27  100.4   0.1    1.0  1  AOP57474.1      biopolymer transporter ExbD [Pseudomonas aeru
    2.5e-27  100.5   0.1    2.9e-27  100.3   0.1    1.0  1  ABA56676.1      Cell division and transport-associated protei
    2.9e-27  100.3   0.4    3.3e-27  100.1   0.4    1.0  1  AAZ98161.1      biopolymer transport protein ExbD/TolR [Thiob
      3e-27  100.2   0.3    3.8e-27   99.9   0.3    1.1  1  AEP28931.1      TonB system transport protein ExbD2 [Glacieco
    3.1e-27  100.2   0.3    3.4e-27  100.0   0.3    1.0  1  TCV93519.1      biopolymer transport protein ExbD [Biostratic
    3.2e-27  100.1   1.2    3.5e-27  100.0   1.2    1.0  1  ABZ99086.1      Biopolymer transport ExbD protein [Leptospira
    3.3e-27  100.1   0.1    3.7e-27  100.0   0.1    1.0  1  AAM39329.1      biopolymer transport ExbD1 protein [Xanthomon
    3.3e-27  100.1   0.8      4e-27   99.8   0.8    1.1  1  CAQ70253.1      membrane spanning protein in TolA-TolQ-TolR c
    3.4e-27  100.1   0.1    4.3e-27   99.7   0.1    1.1  1  AAK85983.1      biopolymer transport protein [Agrobacterium f
    3.5e-27  100.0   0.1    3.9e-27   99.9   0.1    1.0  1  ABY97380.1      Biopolymer transport protein ExbD/TolR [Pseud
    3.5e-27  100.0   0.4    4.5e-27   99.7   0.4    1.1  1  AAY36464.1      Cell division and transport-associated protei
    3.8e-27   99.9   0.2    4.3e-27   99.7   0.2    1.0  1  ABS63734.1      Biopolymer transport TolR [Parvibaculum lavam
    3.8e-27   99.9   0.0    4.3e-27   99.7   0.0    1.0  1  ADP97829.1      biopolymer transport protein ExbD/TolR [Marin
    3.8e-27   99.9   0.0    4.3e-27   99.7   0.0    1.0  1  EHJ06608.1      biopolymer transport protein [Marinobacter ma
    4.2e-27   99.8   0.2    4.8e-27   99.6   0.2    1.0  1  ABM18785.1      Cell division and transport-associated protei
    4.2e-27   99.8   0.2    4.8e-27   99.6   0.2    1.0  1  CCG95071.1      Protein tolR, role in outer membrane integrit
    4.6e-27   99.6   0.2    5.1e-27   99.5   0.2    1.0  1  AGH75548.1      biopolymer transport ExbD1 protein [Xanthomon
    4.8e-27   99.6   0.0    5.4e-27   99.4   0.0    1.0  1  ABM18826.1      Biopolymer transport protein ExbD/TolR [Marin
      5e-27   99.5   0.2      6e-27   99.3   0.2    1.0  1  EAR26519.1      tol protein [Pseudoalteromonas tunicata D2]
    5.9e-27   99.3   0.7    7.1e-27   99.0   0.7    1.0  1  CCQ12286.1      Tol biopolymer transport system, TolR protein
    7.3e-27   99.0   0.6    8.2e-27   98.8   0.6    1.0  1  ABZ96292.1      Biopolymer transport ExbD protein [Leptospira
    7.4e-27   99.0   2.4    8.3e-27   98.8   2.4    1.0  1  EGW23524.1      Biopolymer transport protein ExbD/TolR [Methy
    7.6e-27   98.9   3.1    8.4e-27   98.8   3.1    1.0  1  AFY71450.1      outer membrane transport energization protein
    8.5e-27   98.8   1.1    9.7e-27   98.6   1.1    1.0  1  AAW85454.1      membrane spanning protein in TolA-TolQ-TolR c
    9.2e-27   98.7   0.1      1e-26   98.5   0.1    1.0  1  AHK71270.1      biopolymer transport protein ExbD [Gluconobac
      1e-26   98.5   0.3    1.2e-26   98.3   0.3    1.0  1  CAC46091.1      Probable biopolymer transport transmembrane p
    1.1e-26   98.5   0.2    1.2e-26   98.2   0.2    1.1  1  CAJ50523.1      TolR protein [Bordetella avium 197N]
    1.1e-26   98.4   1.3    1.2e-26   98.3   1.3    1.0  1  ABI59458.1      Biopolymer transport protein ExbD/TolR [Nitro
    1.2e-26   98.3   2.3    1.3e-26   98.1   2.3    1.0  1  AEP29365.1      biopolymer transport protein ExbD/TolR [Glaci
    1.5e-26   98.0   0.3    1.9e-26   97.6   0.3    1.0  1  EAS74792.1      TolR membrane protein [Vibrio alginolyticus 1
    1.7e-26   97.8   0.0    1.9e-26   97.6   0.0    1.0  1  ABE50668.1      outer membrane transport energization protein
    1.8e-26   97.7   1.0      2e-26   97.6   1.0    1.0  1  ACV76044.1      Biopolymer transport protein ExbD/TolR [Zymom
    2.1e-26   97.5   0.6    2.5e-26   97.2   0.6    1.0  1  BAA16603.1      sll1405 [Synechocystis sp. PCC 6803]|GCA_0000
    2.7e-26   97.2   0.2      3e-26   97.0   0.2    1.0  1  ABS62621.1      Biopolymer transport protein ExbD/TolR [Parvi
    2.9e-26   97.0   0.4    3.4e-26   96.8   0.4    1.0  1  GAC25465.1      biopolymer transport protein TolR [Paraglacie
    2.9e-26   97.0   0.2    3.4e-26   96.8   0.2    1.0  1  EEW05831.1      tolR membrane protein [Vibrio mimicus VM603]|
      3e-26   97.0   0.4    3.9e-26   96.6   0.4    1.2  1  ABZ00087.1      protein TolR [Pseudomonas putida GB-1]|GCA_00
    3.2e-26   96.9   0.2    3.7e-26   96.7   0.2    1.0  1  AAF94986.1      tolR membrane protein [Vibrio cholerae O1 bio
      4e-26   96.6   0.1    4.5e-26   96.4   0.1    1.0  1  AAY36682.1      Biopolymer transport protein ExbD/TolR [Pseud
    4.4e-26   96.5   1.1    5.5e-26   96.1   1.1    1.1  1  AOU49129.1      protein TolR [Legionella pneumophila]
    4.6e-26   96.4   0.1    5.1e-26   96.3   0.1    1.0  1  ADB17548.1      Biopolymer transport protein ExbD/TolR [Pirel
    5.3e-26   96.2   0.0    6.3e-26   96.0   0.0    1.0  1  AAS96862.1      biopolymer transport protein, ExbD/TolR famil
    6.1e-26   96.0   0.0    6.9e-26   95.8   0.0    1.0  1  ACV76043.1      Biopolymer transport protein ExbD/TolR [Zymom
    7.3e-26   95.8   0.3    7.9e-26   95.6   0.3    1.0  1  CAD71936.1      probable biopolymer transport ExbD protein [R
      8e-26   95.6   0.5    1.4e-25   94.8   0.5    1.3  1  ACC83505.1      Biopolymer transport protein ExbD/TolR [Nosto
      1e-25   95.3   1.3    1.1e-25   95.1   1.3    1.0  1  GAC23473.1      biopolymer transport protein exbD2 [Paraglaci
    1.1e-25   95.2   2.6    1.2e-25   95.1   2.6    1.0  1  ARU98536.1      biopolymer transporter ExbD [Tatumella citrea
    1.2e-25   95.0   2.9    1.3e-25   94.9   2.9    1.0  1  ABE50608.1      Cell division and transport-associated protei
    1.4e-25   94.9   2.0    1.5e-25   94.7   2.0    1.0  1  ACM92645.1      ExbD\tolR family transport protein [Nautilia 
    1.5e-25   94.8   0.1    1.7e-25   94.6   0.1    1.0  1  CAG20931.1      putative tolR membrane protein [Photobacteriu
    1.6e-25   94.7   0.1    1.7e-25   94.5   0.1    1.0  1  AAU90378.1      biopolymer transport protein, ExbD/TolR famil
    2.1e-25   94.2   2.6    2.6e-25   94.0   2.6    1.0  1  CAE10489.1      BIOPOLYMER TRANSPORT EXBD PROTEIN [Wolinella 
    2.1e-25   94.2   0.6    2.4e-25   94.1   0.6    1.0  1  AAZ25252.1      tolR protein [Colwellia psychrerythraea 34H]
    2.3e-25   94.2   0.3    2.6e-25   94.0   0.3    1.0  1  BAC95041.1      tol biopolymer transport system, TolR protein
    2.6e-25   94.0   0.4    3.2e-25   93.7   0.4    1.0  1  EAP93947.1      tolR membrane protein [Vibrio splendidus 12B0
    2.8e-25   93.9   1.6    3.1e-25   93.7   1.6    1.0  1  AAM39330.1      biopolymer transport ExbD2 protein [Xanthomon
    2.8e-25   93.9   3.8    3.1e-25   93.7   3.8    1.0  1  AFS38983.1      biopolymer transport protein ExbD/TolR [Alter
    2.9e-25   93.8   1.0    3.3e-25   93.6   1.0    1.0  1  GAC24084.1      biopolymer transport protein ExbD [Paraglacie
      3e-25   93.8   0.0    3.4e-25   93.6   0.0    1.0  1  BAA10588.1      sll0479 [Synechocystis sp. PCC 6803]|GCA_0000
    3.6e-25   93.5   0.6    3.9e-25   93.4   0.6    1.0  1  WP_011366584.1  biopolymer transporter ExbD [Oleidesulfovibri
    4.1e-25   93.3   0.8    4.9e-25   93.1   0.8    1.0  1  AAQ57786.1      TolR protein [Chromobacterium violaceum ATCC 
    8.3e-25   92.3   0.0      1e-24   92.0   0.0    1.1  1  BAA16959.1      slr0678 [Synechocystis sp. PCC 6803]|GCA_0000
    9.7e-25   92.1   0.1    1.2e-24   91.8   0.1    1.0  1  EGW22188.1      Biopolymer transport protein ExbD/TolR [Methy
    1.2e-24   91.8   0.4    1.4e-24   91.6   0.4    1.0  1  CAD77368.1      conserved hypothetical protein-putative expor
    1.6e-24   91.4   0.2    1.8e-24   91.3   0.2    1.0  1  AAF96809.1      TonB system transport protein ExbD1 [Vibrio c
    2.4e-24   90.8   0.7    2.7e-24   90.7   0.7    1.0  1  EGW20412.1      protein TolR [Methylobacter tundripaludum SV9
    2.4e-24   90.8   2.5    2.8e-24   90.6   2.5    1.0  1  QBZ83655.1      Biopolymer transport protein ExbD [Hydrogenov
    2.5e-24   90.8   0.2    2.8e-24   90.6   0.2    1.0  1  AGI73192.1      putative biopolymer transport protein TolR [O
    2.6e-24   90.7   0.0      3e-24   90.5   0.0    1.0  1  ACV68206.1      Biopolymer transport protein ExbD/TolR [Desul
    2.7e-24   90.7   0.0      3e-24   90.5   0.0    1.0  1  EGI75859.1      biopolymer transport protein ExbD/TolR [Hylem
    2.7e-24   90.7   0.0    2.9e-24   90.6   0.0    1.0  1  ABA88102.1      biopolymer transport membrane protein, TolR-r
    3.5e-24   90.3   0.9    3.9e-24   90.2   0.9    1.0  1  AAL19690.1      tol protein, role in outer membrane integrity
    3.8e-24   90.2   0.2    4.5e-24   90.0   0.2    1.0  1  ABE50667.1      outer membrane transport energization protein
    3.9e-24   90.2   0.8    4.6e-24   89.9   0.8    1.1  1  ABK37401.1      protein TolR [Aeromonas hydrophila subsp. hyd
    5.3e-24   89.7   0.1    6.6e-24   89.4   0.1    1.1  1  QCG49073.1      protein TolR [Aeromonas schubertii]
    6.1e-24   89.5   1.5    6.7e-24   89.4   1.5    1.0  1  AGH75549.1      biopolymer transport ExbD protein [Xanthomona
    6.4e-24   89.5   0.3    7.6e-24   89.2   0.3    1.0  1  BAK66121.1      biopolymer transport protein ExbD [Sphingobiu
    6.5e-24   89.4   0.0    7.2e-24   89.3   0.0    1.0  1  AAS97279.1      biopolymer transport protein, ExbD/TolR famil
    7.2e-24   89.3   0.1      9e-24   89.0   0.1    1.0  1  EDL51084.1      TolR membrane protein [Vibrio mediterranei AK
    7.2e-24   89.3   0.2    8.7e-24   89.0   0.2    1.0  1  EED70309.1      Biopolymer transport protein ExbD/TolR [Comam
    8.4e-24   89.1   0.1    9.2e-24   89.0   0.1    1.0  1  ABI76601.1      putative TonB system transport protein ExbD [
    9.8e-24   88.9   1.9    1.1e-23   88.7   1.9    1.0  1  AFV42558.1      biopolymer transport protein [Helicobacter py
    1.1e-23   88.7   0.6    1.2e-23   88.6   0.6    1.0  1  ABZ96293.1      Biopolymer transport ExbD protein [Leptospira
    1.2e-23   88.6   0.1    1.4e-23   88.4   0.1    1.0  1  EHR39776.1      biopolymer transport protein [Alishewanella j
    1.6e-23   88.2   1.7    1.9e-23   87.9   1.7    1.1  1  QBZ82917.1      Biopolymer transport protein ExbD [Hydrogenov
    1.7e-23   88.1   0.1    1.9e-23   87.9   0.1    1.0  1  CAD72887.1      probable Biopolymer transport exbD protein [R
    2.2e-23   87.8   0.7    2.5e-23   87.5   0.7    1.1  1  EKB21205.1      protein TolR [Aeromonas veronii AMC34]
    2.6e-23   87.5   1.9    2.9e-23   87.4   1.9    1.0  1  ABZ99688.1      Putative biopolymer transport protein ExbD/To
    2.7e-23   87.5   0.5    3.3e-23   87.2   0.5    1.1  1  BAC96448.1      biopolymer transport protein ExbD1 [Vibrio vu
    3.4e-23   87.1   1.2    3.7e-23   87.0   1.2    1.0  1  KIU34117.1      colicin uptake protein TolR [Atlantibacter he
    3.6e-23   87.0   2.1      7e-23   86.1   2.1    1.4  1  CBW24420.1      conserved hypothetical protein [Bacteroides f
    3.6e-23   87.0   0.2    4.3e-23   86.8   0.2    1.0  1  CAE09991.1      hypothetical protein WS0886 [Wolinella succin
    3.7e-23   87.0   0.2    4.2e-23   86.8   0.2    1.0  1  EDL51171.1      biopolymer transport protein ExbD1 [Vibrio me
    3.9e-23   86.9   0.1    4.4e-23   86.8   0.1    1.0  1  WP_008760840.1  MULTISPECIES: biopolymer transporter ExbD [Ba
    4.1e-23   86.9   0.5    4.8e-23   86.6   0.5    1.1  1  ATP08219.1      ExbD family protein TolR [Aeromonas salmonici
    4.8e-23   86.6   0.9    5.5e-23   86.5   0.9    1.0  1  CFQ32562.1      colicin uptake protein TolR [Yersinia bercovi
    4.8e-23   86.6   0.9    5.5e-23   86.5   0.9    1.0  1  EEQ10195.1      hypothetical protein ymoll0001_12400 [Yersini
    4.8e-23   86.6   0.9    5.5e-23   86.5   0.9    1.0  1  KGA74414.1      protein TolR [Yersinia enterocolitica]
    7.3e-23   86.1   0.9    8.2e-23   85.9   0.9    1.0  1  CNK50937.1      colicin uptake protein TolR [Yersinia frederi
    7.3e-23   86.1   0.9    8.2e-23   85.9   0.9    1.0  1  OWF74458.1      protein TolR [Yersinia frederiksenii]
    8.5e-23   85.8   1.2    9.6e-23   85.7   1.2    1.0  1  AKS90369.1      protein TolR [Yersinia pestis 8787]
    8.5e-23   85.8   1.2    9.6e-23   85.7   1.2    1.0  1  EDR32382.1      protein TolR [Yersinia pestis biovar Oriental
    8.7e-23   85.8   1.2    9.6e-23   85.7   1.2    1.0  1  CCJ72043.1      Tol biopolymer transport system, TolR protein
    8.7e-23   85.8   0.4    9.7e-23   85.7   0.4    1.0  1  EAS74009.1      TonB system transport protein ExbD1 [Vibrio a
      1e-22   85.6   5.6    3.2e-22   84.0   5.6    1.7  1  WP_008763545.1  MULTISPECIES: biopolymer transporter ExbD [Ba
      1e-22   85.6   0.4    1.1e-22   85.4   0.4    1.0  1  KFD10353.1      TolR family component of Tol biopolymer trans
    1.1e-22   85.4   0.6    1.3e-22   85.3   0.6    1.0  1  KLP55537.1      colicin uptake protein TolR [Enterobacter gen
    1.1e-22   85.4   0.6    1.3e-22   85.3   0.6    1.0  1  KLR23958.1      colicin uptake protein TolR [Enterobacter bug
    1.1e-22   85.4   0.6    1.3e-22   85.3   0.6    1.0  1  PAN74672.1      protein TolR [Enterobacter cloacae]
    1.3e-22   85.2   0.1    1.5e-22   85.0   0.1    1.0  1  CBW24262.1      putative tansport related protein [Bacteroide
    1.3e-22   85.2   0.8    1.5e-22   85.1   0.8    1.0  1  KGT90419.1      colicin uptake protein TolR [Erwinia typograp
    1.4e-22   85.1   0.5    1.8e-22   84.8   0.5    1.0  1  KOQ95240.1      colicin uptake protein TolR [Pluralibacter ge
    1.6e-22   84.9   0.5    1.8e-22   84.8   0.5    1.0  1  GHD92659.1      colicin transporter [Pseudocitrobacter faecal
    1.7e-22   84.9   0.0    1.9e-22   84.7   0.0    1.0  1  BAK66120.1      biopolymer transport protein ExbD [Sphingobiu
    1.8e-22   84.8   0.9      2e-22   84.7   0.9    1.0  1  WP_015872116.1  colicin uptake protein TolR [Edwardsiella ict
    1.8e-22   84.8   0.9      2e-22   84.6   0.9    1.0  1  RYJ17325.1      colicin uptake protein TolR [Rahnella variige
      2e-22   84.6   0.7    2.2e-22   84.5   0.7    1.0  1  TCV98948.1      outer membrane transport energization protein
    2.1e-22   84.6   0.6    2.4e-22   84.4   0.6    1.0  1  TCZ27016.1      colicin uptake protein TolR [Pantoea agglomer
    2.7e-22   84.2   0.0    3.4e-22   83.9   0.0    1.0  1  EED66373.1      Biopolymer transport protein ExbD/TolR [Comam
    2.9e-22   84.1   0.6    3.2e-22   84.0   0.6    1.0  1  ORM97151.1      protein TolR [Pantoea septica]
      3e-22   84.0   0.8    3.4e-22   83.9   0.8    1.0  1  RPH30367.1      colicin uptake protein TolR [Buttiauxella war
    3.4e-22   83.9   0.8    3.7e-22   83.8   0.8    1.0  1  KGT88023.1      colicin uptake protein TolR [Enterobacter can
    3.4e-22   83.9   0.7    3.8e-22   83.7   0.7    1.0  1  KTS00193.1      colicin uptake protein TolR [Pantoea dispersa
    3.5e-22   83.9   0.0      4e-22   83.7   0.0    1.0  1  EEW05061.1      TonB system transport protein ExbD1 [Vibrio m
    3.5e-22   83.8   1.0    3.9e-22   83.7   1.0    1.0  1  ACT12295.1      protein TolR [Pectobacterium carotovorum subs
    3.8e-22   83.7   2.0    4.4e-22   83.5   2.0    1.0  1  AOM40809.1      protein TolR [Xenorhabdus hominickii]
    4.1e-22   83.6   3.5    4.5e-22   83.5   3.5    1.0  1  GAA04318.1      biopolymer transport ExbD/TolR family protein
    4.1e-22   83.6   0.6    4.6e-22   83.5   0.6    1.0  1  POT58107.1      protein TolR [Citrobacter amalonaticus]
    6.9e-22   82.9   1.5    7.6e-22   82.8   1.5    1.0  1  AMO81722.1      protein TolR [Obesumbacterium proteus]
    6.9e-22   82.9   1.5    7.6e-22   82.8   1.5    1.0  1  EHM38192.1      protein TolR [Hafnia alvei ATCC 51873]
    7.9e-22   82.7   0.1    9.5e-22   82.5   0.1    1.0  1  EAP96732.1      TonB system transport protein [Vibrio splendi
    1.1e-21   82.2   0.4    1.2e-21   82.1   0.4    1.0  1  AAC73832.1      Tol-Pal system protein TolR [Escherichia coli
    1.1e-21   82.2   0.4    1.2e-21   82.1   0.4    1.0  1  AAP16076.1      putative inner membrane protein [Shigella fle
    1.1e-21   82.2   0.4    1.2e-21   82.1   0.4    1.0  1  CBG33587.1      colicin import protein [Escherichia coli 042]
    1.3e-21   82.0   0.1    1.5e-21   81.8   0.1    1.0  1  ADZ89751.1      Biopolymer transport protein ExbD/TolR [Marin
    1.4e-21   81.9   1.0    1.5e-21   81.8   1.0    1.0  1  CBJ45853.1      TolR colicin import membrane protein [Erwinia
    1.7e-21   81.7   0.4    1.9e-21   81.5   0.4    1.0  1  AGG30446.1      Tol biopolymer transport system, TolR protein
    1.7e-21   81.6   0.4    1.9e-21   81.5   0.4    1.0  1  ADB16657.1      Biopolymer transport protein ExbD/TolR [Pirel
    1.8e-21   81.6   0.5      2e-21   81.4   0.5    1.0  1  ARU97461.1      protein TolR [Tatumella citrea]
    3.2e-21   80.7   0.3      4e-21   80.4   0.3    1.0  1  AVQ86733.1      protein TolR [Plesiomonas shigelloides]
    3.2e-21   80.7   0.3      4e-21   80.4   0.3    1.0  1  WP_010861922.1  MULTISPECIES: colicin uptake protein TolR [Pl
    3.8e-21   80.5   1.9    4.3e-21   80.3   1.9    1.0  1  BAJ03532.1      TonB system transport protein ExbD1 [Shewanel
    4.1e-21   80.4   0.0    4.9e-21   80.1   0.0    1.0  1  ABS64498.1      Biopolymer transport protein ExbD/TolR [Parvi
