feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	93782	93985	+							NCTC11427_00094	204		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	93782	93985	+	VEF78205.1			transcriptional regulator			NCTC11427_00094	204	67	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	93985	94188	+							NCTC11427_00095	204		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	93985	94188	+	VEF78206.1			Uncharacterised protein			NCTC11427_00095	204	67	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	94185	94535	+					pspC_1		NCTC11427_00096	351		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	94185	94535	+	VEF78207.1			putative stress-responsive transcriptional regulator PspC	pspC_1		NCTC11427_00096	351	116	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	94550	95251	+							NCTC11427_00097	702		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	94550	95251	+	VEF78208.1			brp/Blh family beta-carotene 15,15'-monooxygenase			NCTC11427_00097	702	233	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	95261	95902	+							NCTC11427_00098	642		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	95261	95902	+	VEF78209.1			caax amino protease family protein			NCTC11427_00098	642	213	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	95921	96139	+							NCTC11427_00099	219		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	95921	96139	+	VEF78210.1			excreted peptide			NCTC11427_00099	219	72	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	96291	98054	+					aspS		NCTC11427_00100	1764		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	96291	98054	+	VEF78211.1			aspartyl-tRNA synthetase (aspartate-tRNA ligase)	aspS		NCTC11427_00100	1764	587	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	98032	98973	+							NCTC11427_00101	942		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	98032	98973	+	VEF78212.1			YitT family protein			NCTC11427_00101	942	313	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	99050	99571	-							NCTC11427_00102	522		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	99050	99571	-	VEF78213.1			putative kinase			NCTC11427_00102	522	173	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	99573	99956	-							NCTC11427_00103	384		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	99573	99956	-	VEF78214.1			phage transcriptional regulator			NCTC11427_00103	384	127	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	99934	100977	-							NCTC11427_00104	1044		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	99934	100977	-	VEF78215.1			Uncharacterised protein			NCTC11427_00104	1044	347	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	101200	102186	-					malR		NCTC11427_00105	987		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	101200	102186	-	VEF78216.1			maltose operon transcriptional repressor	malR		NCTC11427_00105	987	328	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	102196	102996	-					malA		NCTC11427_00106	801		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	102196	102996	-	VEF78217.1			malA-protein	malA		NCTC11427_00106	801	266	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	103177	104019	-					malG		NCTC11427_00107	843		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	103177	104019	-	VEF78218.1			maltodextrin ABC transporter permease	malG		NCTC11427_00107	843	280	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	104021	105313	-					malF		NCTC11427_00108	1293		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	104021	105313	-	VEF78219.1			maltodextrin ABC transporter permease	malF		NCTC11427_00108	1293	430	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	105440	106711	-					malX		NCTC11427_00109	1272		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	105440	106711	-	VEF78220.1			maltose ABC transporter substrate-binding protein	malX		NCTC11427_00109	1272	423	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	107186	108703	+					malM		NCTC11427_00110	1518		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	107186	108703	+	VEF78221.1			4-alpha-glucanotransferase (amylomaltase)	malM		NCTC11427_00110	1518	505	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	108728	110986	+					glgP-2		NCTC11427_00111	2259		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	108728	110986	+	VEF78222.1			maltodextrin phosphorylase	glgP-2		NCTC11427_00111	2259	752	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	111049	111897	-					rrmA		NCTC11427_00112	849		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	111049	111897	-	VEF78223.1			rRNA (guanine-N1-)-methyltransferase, 23S rRNA	rrmA		NCTC11427_00112	849	282	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	112049	112327	+							NCTC11427_00113	279		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	112049	112327	+	VEF78224.1			Uncharacterised protein			NCTC11427_00113	279	92	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	112329	114389	+					copA		NCTC11427_00114	2061		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	112329	114389	+	VEF78225.1			P-type ATPase-metal/cation transporter	copA		NCTC11427_00114	2061	686	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	114467	115723	-					tyrS		NCTC11427_00115	1257		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	114467	115723	-	VEF78226.1			tyrosine--tRNA ligase	tyrS		NCTC11427_00115	1257	418	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	115864	118365	+					pbp1b		NCTC11427_00116	2502		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	115864	118365	+	VEF78227.1			penicillin-binding protein 1B	pbp1b		NCTC11427_00116	2502	833	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	118443	119354	+					yicL_1		NCTC11427_00117	912		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	118443	119354	+	VEF78228.1			drug/metabolite transporter (DMT) superfamily permease	yicL_1		NCTC11427_00117	912	303	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	119439	120137	+					dapD		NCTC11427_00118	699		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	119439	120137	+	VEF78229.1			2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase	dapD		NCTC11427_00118	699	232	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	120207	121337	+					ykuR		NCTC11427_00119	1131		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	120207	121337	+	VEF78230.1			GlpG protein (membrane protein of glp regulon)	ykuR		NCTC11427_00119	1131	376	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	121349	121888	+					yqgN		NCTC11427_00120	540		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	121349	121888	+	VEF78231.1			5-formyltetrahydrofolate cyclo-ligase	yqgN		NCTC11427_00120	540	179	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	121872	122552	+					gluP		NCTC11427_00121	681		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	121872	122552	+	VEF78232.1			peptidase, S54 (rhomboid) family protein	gluP		NCTC11427_00121	681	226	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	122673	123572	-					galU		NCTC11427_00122	900		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	122673	123572	-	VEF78233.1			UTP-glucose-1-phosphate uridylyltransferase	galU		NCTC11427_00122	900	299	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	123594	124610	-					gpdA		NCTC11427_00123	1017		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	123594	124610	-	VEF78234.1			glycerol-3-phosphate dehydrogenase	gpdA		NCTC11427_00123	1017	338	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	124781	126523	+					yheI_1		NCTC11427_00124	1743		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	124781	126523	+	VEF78235.1			ABC transporter ATP-binding protein/permease	yheI_1		NCTC11427_00124	1743	580	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	126525	128291	+							NCTC11427_00125	1767		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	126525	128291	+	VEF78236.1			ABC transporter ATP-binding protein/permease			NCTC11427_00125	1767	588	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	128431	129120	+					guaA_1		NCTC11427_00126	690		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	128431	129120	+	VEF78237.1			glutamine amidotransferase, class-I	guaA_1		NCTC11427_00126	690	229	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	129289	130638	+					gpi		NCTC11427_00127	1350		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	129289	130638	+	VEF78238.1			glucose-6-phosphate isomerase	gpi		NCTC11427_00127	1350	449	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	130766	132226	+					gltX		NCTC11427_00128	1461		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	130766	132226	+	VEF78239.1			glutamyl-tRNA synthetase	gltX		NCTC11427_00128	1461	486	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	132239	132673	+					codA		NCTC11427_00129	435		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	132239	132673	+	VEF78240.1			cytidine/deoxycytidylate deaminase family protein	codA		NCTC11427_00129	435	144	
gene	tRNA	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	132790	132861	+							NCTC11427_00130	72		
tRNA		GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	132790	132861	+				tRNA-Glu			NCTC11427_00130	72		
gene	rRNA	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	133099	134635	+							NCTC11427_00131	1537		
rRNA		GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	133099	134635	+				16S ribosomal RNA			NCTC11427_00131	1537		
gene	tRNA	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	134691	134765	+							NCTC11427_00132	75		
tRNA		GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	134691	134765	+				tRNA-Ala			NCTC11427_00132	75		
gene	rRNA	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	134889	137789	+							NCTC11427_00133	2901		
rRNA		GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	134889	137789	+				23S ribosomal RNA			NCTC11427_00133	2901		
gene	rRNA	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	137870	137983	+							NCTC11427_00134	114		
rRNA		GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	137870	137983	+				5S ribosomal RNA			NCTC11427_00134	114		
gene	tRNA	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	137987	138059	+							NCTC11427_00135	73		
tRNA		GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	137987	138059	+				tRNA-Val			NCTC11427_00135	73		
gene	tRNA	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	138064	138136	+							NCTC11427_00136	73		
tRNA		GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	138064	138136	+				tRNA-Gly			NCTC11427_00136	73		
gene	tRNA	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	138170	138245	+							NCTC11427_00137	76		
tRNA		GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	138170	138245	+				tRNA-Ile			NCTC11427_00137	76		
gene	tRNA	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	138255	138328	+							NCTC11427_00138	74		
tRNA		GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	138255	138328	+				tRNA-Glu			NCTC11427_00138	74		
gene	tRNA	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	138334	138423	+							NCTC11427_00139	90		
tRNA		GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	138334	138423	+				tRNA-Ser			NCTC11427_00139	90		
gene	tRNA	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	138435	138508	+							NCTC11427_00140	74		
tRNA		GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	138435	138508	+				tRNA-Met			NCTC11427_00140	74		
gene	tRNA	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	138511	138585	+							NCTC11427_00141	75		
tRNA		GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	138511	138585	+				tRNA-Phe			NCTC11427_00141	75		
gene	tRNA	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	138601	138683	+							NCTC11427_00142	83		
tRNA		GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	138601	138683	+				tRNA-Tyr			NCTC11427_00142	83		
gene	tRNA	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	138693	138765	+							NCTC11427_00143	73		
tRNA		GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	138693	138765	+				tRNA-Trp			NCTC11427_00143	73		
gene	tRNA	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	138778	138852	+							NCTC11427_00144	75		
tRNA		GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	138778	138852	+				tRNA-His			NCTC11427_00144	75		
gene	tRNA	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	138864	138937	+							NCTC11427_00145	74		
tRNA		GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	138864	138937	+				tRNA-Gln			NCTC11427_00145	74		
gene	tRNA	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	138945	139030	+							NCTC11427_00146	86		
tRNA		GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	138945	139030	+				tRNA-Leu			NCTC11427_00146	86		
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	139214	140491	+							NCTC11427_00147	1278		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	139214	140491	+	VEF78241.1			gamma-glutamylcysteine synthetase putative			NCTC11427_00147	1278	425	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	140567	142051	+					thrC		NCTC11427_00148	1485		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	140567	142051	+	VEF78242.1			threonine synthase	thrC		NCTC11427_00148	1485	494	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	142112	143392	+					mepA		NCTC11427_00149	1281		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	142112	143392	+	VEF78243.1			multi antimicrobial extrusion (MATE) family transporter	mepA		NCTC11427_00149	1281	426	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	143396	144016	+							NCTC11427_00150	621		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	143396	144016	+	VEF78244.1			HAD-superfamily hydrolase			NCTC11427_00150	621	206	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	144182	145393	+							NCTC11427_00151	1212		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	144182	145393	+	VEF78245.1			LysM domain protein			NCTC11427_00151	1212	403	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	145534	146403	+							NCTC11427_00152	870		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	145534	146403	+	VEF78246.1			Uncharacterized protein conserved in bacteria			NCTC11427_00152	870	289	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	146545	147402	-							NCTC11427_00153	858		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	146545	147402	-	VEF78247.1			putative integral membrane protein			NCTC11427_00153	858	285	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	147519	148661	+					tgt		NCTC11427_00154	1143		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	147519	148661	+	VEF78248.1			queuine tRNA-ribosyltransferase	tgt		NCTC11427_00154	1143	380	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	148795	150612	+					oatA		NCTC11427_00155	1818		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	148795	150612	+	VEF78249.1			acyltransferase	oatA		NCTC11427_00155	1818	605	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	150753	151904	+					nagA		NCTC11427_00156	1152		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	150753	151904	+	VEF78250.1			N-acetylglucosamine-6-phosphate deacetylase	nagA		NCTC11427_00156	1152	383	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	152062	152427	+							NCTC11427_00157	366		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	152062	152427	+	VEF78251.1			DNA binding protein			NCTC11427_00157	366	121	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	152489	153430	+					cglA		NCTC11427_00158	942		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	152489	153430	+	VEF78252.1			competence protein	cglA		NCTC11427_00158	942	313	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	153378	154394	+					cglB		NCTC11427_00159	1017		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	153378	154394	+	VEF78253.1			competence protein	cglB		NCTC11427_00159	1017	338	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	154396	154719	+					cglC		NCTC11427_00160	324		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	154396	154719	+	VEF78254.1			competence protein	cglC		NCTC11427_00160	324	107	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	154730	155116	+					cglD		NCTC11427_00161	387		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	154730	155116	+	VEF78255.1			competence protein	cglD		NCTC11427_00161	387	128	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	155079	155381	+							NCTC11427_00162	303		
CDS	with_protein	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	155079	155381	+	VEF78256.1			type II secretory pathway, pseudopilin PulG			NCTC11427_00162	303	100	
gene	protein_coding	GCA_900637025.1	Primary Assembly	chromosome		LR134336.1	155344	155805	+					comGF		NCTC11427_00163	462		
